t_s,gt_x,gt_y,ekf_x,ekf_y,gt_error_m,divergence_m,gt_travelled_m
1758.8,-13.989,-47.295,-14.451,-47.541,30.981,0.524,59.72
1763.8,-13.988,-47.295,-14.451,-47.541,30.981,0.524,59.72
1768.8,-13.988,-47.295,-14.451,-47.541,30.981,0.524,59.72
1773.8,-13.989,-47.294,-14.451,-47.540,30.981,0.523,59.72
1778.8,-13.984,-47.193,-14.444,-47.442,31.025,0.524,59.81
1783.8,-13.976,-47.071,-14.436,-47.322,31.080,0.525,59.93
1785.8,-13.973,-47.027,-14.433,-47.276,31.100,0.524,59.98
1790.8,-13.965,-46.909,-14.425,-47.157,31.154,0.523,60.10
1795.8,-13.957,-46.786,-14.418,-47.037,31.210,0.524,60.22
1800.8,-13.949,-46.667,-14.410,-46.917,31.265,0.524,60.34
1805.8,-13.941,-46.546,-14.402,-46.797,31.321,0.525,60.46
1810.8,-13.933,-46.424,-14.393,-46.672,31.378,0.523,60.58
1815.8,-13.925,-46.303,-14.385,-46.552,31.435,0.523,60.71
1818.1,-13.921,-46.251,-14.382,-46.504,31.460,0.526,60.76
1822.9,-13.913,-46.130,-14.374,-46.378,31.517,0.523,60.88
1827.9,-13.905,-46.005,-14.366,-46.258,31.577,0.526,61.00
1832.9,-13.897,-45.881,-14.358,-46.133,31.637,0.525,61.13
1837.9,-13.887,-45.739,-14.348,-45.993,31.705,0.526,61.27
1842.9,-13.872,-45.509,-14.333,-45.760,31.818,0.525,61.50
1847.9,-13.856,-45.266,-14.317,-45.514,31.938,0.523,61.75
1850.3,-13.849,-45.154,-14.309,-45.400,31.994,0.522,61.86
1855.0,-13.834,-44.937,-14.295,-45.187,32.103,0.524,62.07
1860.0,-13.816,-44.900,-14.293,-45.159,32.136,0.544,62.12
1865.0,-13.796,-44.882,-14.293,-45.159,32.161,0.569,62.14
1870.0,-13.774,-44.873,-14.293,-45.159,32.185,0.593,62.17
1875.0,-13.756,-44.870,-14.293,-45.159,32.203,0.610,62.18
1880.0,-13.748,-44.873,-14.293,-45.159,32.209,0.616,62.19
1882.5,-13.743,-44.878,-14.293,-45.159,32.211,0.618,62.20
1887.0,-13.736,-44.893,-14.293,-45.159,32.211,0.618,62.22
1892.0,-13.724,-44.923,-14.293,-45.159,32.208,0.617,62.25
1897.0,-13.717,-44.961,-14.293,-45.159,32.198,0.610,62.29
1902.0,-13.703,-44.973,-14.293,-45.159,32.204,0.619,62.31
1907.0,-13.689,-45.006,-14.293,-45.159,32.203,0.624,62.34
1912.0,-13.684,-45.021,-14.292,-45.160,32.200,0.623,62.36
1914.8,-13.633,-45.038,-14.241,-45.178,32.239,0.624,62.41
1919.1,-13.536,-45.091,-14.139,-45.231,32.302,0.618,62.53
1924.1,-13.402,-45.202,-14.003,-45.342,32.375,0.617,62.70
1929.1,-13.285,-45.320,-13.897,-45.460,32.429,0.628,62.87
1934.1,-13.181,-45.443,-13.794,-45.586,32.471,0.630,63.03
1939.1,-13.075,-45.576,-13.692,-45.717,32.511,0.633,63.20
1944.1,-12.981,-45.697,-13.598,-45.838,32.545,0.633,63.35
1947.0,-12.920,-45.776,-13.536,-45.918,32.568,0.632,63.45
1951.2,-12.833,-45.889,-13.450,-46.029,32.601,0.633,63.59
1956.2,-12.734,-46.017,-13.349,-46.160,32.639,0.632,63.75
1961.2,-12.660,-46.116,-13.282,-46.264,32.667,0.639,63.88
1966.2,-12.591,-46.235,-13.220,-46.386,32.682,0.647,64.01
1971.2,-12.523,-46.376,-13.154,-46.530,32.689,0.650,64.17
1976.2,-12.463,-46.511,-13.096,-46.662,32.692,0.651,64.32
1979.3,-12.419,-46.611,-13.052,-46.763,32.693,0.651,64.43
1983.2,-12.355,-46.758,-12.989,-46.909,32.695,0.652,64.59
1988.2,-12.282,-46.926,-12.920,-47.073,32.699,0.654,64.77
1993.2,-12.234,-47.081,-12.893,-47.237,32.686,0.678,64.93
1998.2,-12.226,-47.291,-12.893,-47.456,32.615,0.687,65.15
2003.2,-12.234,-47.510,-12.901,-47.676,32.529,0.688,65.37
2008.2,-12.245,-47.580,-12.911,-47.747,32.493,0.687,65.44
2011.5,-12.256,-47.630,-12.924,-47.796,32.465,0.689,65.49
2015.3,-12.276,-47.692,-12.945,-47.858,32.424,0.689,65.55
2020.3,-12.305,-47.772,-12.975,-47.939,32.368,0.690,65.64
2025.3,-12.334,-47.849,-13.004,-48.017,32.314,0.690,65.72
2030.3,-12.365,-47.929,-13.034,-48.096,32.257,0.689,65.81
2035.3,-12.396,-48.010,-13.066,-48.178,32.199,0.690,65.89
2040.3,-12.422,-48.078,-13.092,-48.247,32.151,0.691,65.96
2043.8,-12.445,-48.132,-13.114,-48.298,32.111,0.689,66.02
2047.4,-12.473,-48.190,-13.143,-48.357,32.065,0.690,66.09
2052.4,-12.512,-48.268,-13.182,-48.434,32.001,0.690,66.17
2057.4,-12.597,-48.431,-13.266,-48.597,31.866,0.690,66.36
2062.4,-12.655,-48.543,-13.324,-48.709,31.774,0.690,66.49
2067.4,-12.697,-48.624,-13.366,-48.789,31.707,0.689,66.58
2072.4,-12.735,-48.698,-13.404,-48.862,31.646,0.689,66.66
2076.0,-12.767,-48.758,-13.435,-48.922,31.596,0.688,66.73
2079.5,-12.797,-48.813,-13.465,-48.978,31.549,0.688,66.79
2084.5,-12.841,-48.898,-13.509,-49.063,31.480,0.689,66.89
2089.5,-12.883,-48.981,-13.553,-49.143,31.413,0.689,66.98
2094.5,-12.924,-49.055,-13.596,-49.219,31.350,0.692,67.07
2099.5,-13.028,-49.238,-13.697,-49.397,31.192,0.688,67.27
2104.5,-13.119,-49.399,-13.791,-49.563,31.055,0.691,67.45
2108.3,-13.194,-49.530,-13.866,-49.694,30.943,0.692,67.61
2111.5,-13.248,-49.626,-13.920,-49.789,30.861,0.691,67.72
2116.5,-13.342,-49.790,-14.013,-49.954,30.721,0.691,67.91
2121.5,-13.440,-49.952,-14.111,-50.114,30.578,0.690,68.09
2126.5,-13.552,-50.126,-14.223,-50.287,30.419,0.690,68.31
2131.5,-13.658,-50.286,-14.331,-50.449,30.269,0.692,68.50
2136.5,-13.769,-50.451,-14.440,-50.612,30.115,0.690,68.69
2140.5,-13.866,-50.596,-14.538,-50.758,29.980,0.691,68.88
2143.6,-13.939,-50.698,-14.610,-50.857,29.881,0.690,69.00
2148.6,-14.070,-50.857,-14.742,-51.015,29.710,0.691,69.20
2153.6,-14.206,-51.012,-14.877,-51.167,29.536,0.689,69.41
2158.6,-14.335,-51.154,-15.005,-51.308,29.373,0.688,69.60
2163.6,-14.462,-51.295,-15.135,-51.451,29.212,0.691,69.79
2168.6,-14.597,-51.430,-15.273,-51.579,29.045,0.692,69.99
2172.8,-14.731,-51.541,-15.407,-51.686,28.887,0.692,70.16
2175.7,-14.815,-51.606,-15.490,-51.749,28.789,0.690,70.26
2180.7,-14.965,-51.721,-15.645,-51.867,28.613,0.695,70.45
2185.7,-15.026,-51.769,-15.711,-51.917,28.542,0.701,70.53
2190.7,-15.086,-51.815,-15.781,-51.969,28.472,0.712,70.60
2195.7,-15.163,-51.860,-15.850,-52.018,28.386,0.706,70.69
2200.7,-15.238,-51.901,-15.924,-52.064,28.302,0.704,70.78
2205.0,-15.301,-51.942,-15.992,-52.104,28.231,0.710,70.85
2207.7,-15.340,-51.966,-16.033,-52.129,28.187,0.712,70.90
2212.7,-15.421,-52.013,-16.114,-52.176,28.097,0.711,70.99
2217.7,-15.508,-52.059,-16.191,-52.222,28.001,0.702,71.09
2222.7,-15.584,-52.103,-16.267,-52.267,27.916,0.702,71.18
2227.7,-15.659,-52.148,-16.340,-52.310,27.832,0.700,71.26
2232.7,-15.733,-52.192,-16.414,-52.355,27.749,0.700,71.35
2237.3,-15.895,-52.288,-16.575,-52.451,27.569,0.699,71.55
2239.8,-15.984,-52.343,-16.665,-52.506,27.469,0.700,71.65
2244.8,-16.146,-52.444,-16.825,-52.607,27.287,0.699,71.84
2249.8,-16.317,-52.551,-16.992,-52.713,27.095,0.695,72.04
2254.8,-16.491,-52.662,-17.166,-52.823,26.898,0.694,72.24
2259.8,-16.668,-52.773,-17.344,-52.938,26.700,0.696,72.45
2264.8,-16.836,-52.889,-17.508,-53.054,26.508,0.692,72.65
2269.5,-17.012,-53.015,-17.683,-53.179,26.307,0.691,72.88
2271.9,-17.096,-53.075,-17.766,-53.239,26.212,0.690,72.98
2276.9,-17.281,-53.209,-17.955,-53.376,26.001,0.694,73.21
2281.9,-17.451,-53.329,-18.122,-53.496,25.807,0.691,73.41
2286.9,-17.628,-53.453,-18.300,-53.622,25.607,0.694,73.63
2291.9,-17.804,-53.577,-18.475,-53.744,25.408,0.692,73.84
2296.9,-17.981,-53.701,-18.656,-53.871,25.208,0.696,74.07
2301.8,-18.142,-53.811,-18.817,-53.982,25.026,0.696,74.26
2303.9,-18.207,-53.850,-18.884,-54.024,24.954,0.699,74.34
2308.9,-18.386,-53.952,-19.061,-54.127,24.758,0.698,74.54
2313.9,-18.569,-54.052,-19.245,-54.227,24.557,0.698,74.75
2318.9,-18.742,-54.145,-19.418,-54.321,24.368,0.698,74.94
2323.9,-18.924,-54.243,-19.598,-54.418,24.170,0.697,75.15
2328.9,-19.083,-54.313,-19.761,-54.495,24.000,0.701,75.33
2333.9,-19.269,-54.379,-19.943,-54.564,23.805,0.699,75.52
2336.0,-19.338,-54.402,-20.014,-54.588,23.733,0.701,75.59
2341.0,-19.539,-54.469,-20.216,-54.656,23.522,0.702,75.80
2346.0,-19.721,-54.528,-20.400,-54.717,23.332,0.705,75.99
2351.0,-19.890,-54.571,-20.578,-54.764,23.158,0.715,76.17
2356.0,-20.070,-54.610,-20.758,-54.801,22.974,0.714,76.36
2361.0,-20.272,-54.651,-20.967,-54.841,22.767,0.720,76.57
2366.0,-20.468,-54.686,-21.159,-54.877,22.569,0.717,76.76
2368.1,-20.544,-54.695,-21.235,-54.889,22.492,0.718,76.84
2373.1,-20.753,-54.718,-21.445,-54.915,22.283,0.720,77.05
2378.1,-20.959,-54.740,-21.647,-54.937,22.077,0.715,77.25
2383.1,-21.158,-54.760,-21.850,-54.958,21.877,0.719,77.45
2388.1,-21.357,-54.776,-22.044,-54.975,21.680,0.715,77.66
2393.1,-21.571,-54.789,-22.259,-54.989,21.467,0.716,77.87
2398.1,-21.788,-54.801,-22.474,-55.002,21.253,0.714,78.09
2400.1,-21.876,-54.806,-22.561,-55.007,21.166,0.714,78.18
2405.1,-22.075,-54.816,-22.763,-55.018,20.970,0.718,78.37
2410.1,-22.264,-54.823,-22.948,-55.025,20.783,0.713,78.56
2415.1,-22.466,-54.830,-23.152,-55.032,20.585,0.715,78.76
2420.1,-22.670,-54.836,-23.356,-55.039,20.384,0.715,78.98
2425.1,-22.877,-54.842,-23.565,-55.045,20.180,0.717,79.18
2430.1,-23.091,-54.846,-23.776,-55.049,19.971,0.715,79.39
2432.2,-23.180,-54.848,-23.869,-55.051,19.884,0.718,79.48
2437.2,-23.376,-54.851,-24.060,-55.055,19.691,0.714,79.68
2442.2,-23.565,-54.855,-24.251,-55.058,19.507,0.716,79.87
2447.2,-23.752,-54.857,-24.440,-55.061,19.324,0.718,80.05
2452.2,-23.949,-54.859,-24.632,-55.063,19.132,0.713,80.25
2457.2,-24.151,-54.861,-24.840,-55.065,18.934,0.718,80.46
2462.2,-24.345,-54.863,-25.032,-55.067,18.745,0.716,80.65
2464.3,-24.422,-54.864,-25.106,-55.068,18.670,0.714,80.73
2469.3,-24.589,-54.864,-25.276,-55.069,18.508,0.717,80.89
2474.3,-24.756,-54.865,-25.446,-55.070,18.346,0.720,81.06
2479.3,-24.939,-54.866,-25.626,-55.071,18.167,0.716,81.24
2484.3,-25.137,-54.868,-25.824,-55.072,17.975,0.717,81.44
2489.3,-25.327,-54.868,-26.013,-55.074,17.791,0.716,81.63
2494.3,-25.520,-54.868,-26.209,-55.074,17.604,0.720,81.82
2496.3,-25.599,-54.868,-26.288,-55.074,17.528,0.720,81.90
2501.3,-25.790,-54.869,-26.478,-55.075,17.343,0.718,82.10
2506.3,-25.989,-54.869,-26.679,-55.075,17.150,0.720,82.29
2511.3,-26.176,-54.869,-26.864,-55.076,16.969,0.718,82.48
2516.3,-26.369,-54.870,-27.061,-55.076,16.783,0.722,82.67
2521.3,-26.556,-54.870,-27.246,-55.076,16.602,0.719,82.86
2526.3,-26.739,-54.870,-27.430,-55.076,16.426,0.721,83.04
2528.4,-26.815,-54.870,-27.502,-55.077,16.352,0.717,83.11
2533.4,-27.015,-54.871,-27.704,-55.077,16.160,0.719,83.31
2538.4,-27.210,-54.871,-27.901,-55.077,15.972,0.720,83.51
2543.4,-27.406,-54.871,-28.095,-55.077,15.784,0.720,83.71
2548.4,-27.604,-54.871,-28.292,-55.077,15.594,0.719,83.91
2553.4,-27.800,-54.871,-28.489,-55.077,15.406,0.719,84.10
2558.4,-27.997,-54.871,-28.687,-55.077,15.217,0.720,84.30
2560.5,-28.079,-54.871,-28.687,-55.077,15.138,0.642,84.38
2565.5,-28.278,-54.871,-28.687,-55.077,14.948,0.458,84.58
2570.5,-28.475,-54.872,-28.687,-55.077,14.759,0.295,84.77
2575.5,-28.674,-54.872,-28.687,-55.077,14.570,0.206,84.97
2580.5,-28.863,-54.872,-28.687,-55.077,14.389,0.271,85.17
2585.5,-28.714,-54.872,-28.687,-55.077,14.532,0.208,85.35
2590.5,-28.478,-54.872,-28.687,-55.077,14.757,0.293,85.58
2592.5,-28.386,-54.872,-28.687,-55.077,14.845,0.365,85.67
2597.5,-28.321,-54.869,-28.685,-55.077,14.907,0.419,85.75
2602.5,-28.338,-54.853,-28.685,-55.077,14.895,0.413,85.77
2607.5,-28.354,-54.838,-28.685,-55.077,14.884,0.408,85.79
2612.5,-28.360,-54.831,-28.685,-55.077,14.881,0.407,85.80
2617.5,-28.354,-54.831,-28.685,-55.077,14.887,0.413,85.80
2622.5,-28.289,-54.858,-28.626,-55.102,14.941,0.416,85.87
2624.6,-28.197,-54.897,-28.534,-55.141,15.018,0.416,85.97
2629.6,-27.976,-54.991,-28.313,-55.235,15.203,0.416,86.20
2634.6,-27.758,-55.084,-28.093,-55.329,15.387,0.415,86.44
2639.6,-27.547,-55.173,-27.885,-55.417,15.566,0.416,86.67
2644.6,-27.325,-55.268,-27.656,-55.514,15.756,0.413,86.92
2649.6,-27.229,-55.292,-27.568,-55.551,15.843,0.427,87.02
2654.6,-27.211,-55.273,-27.568,-55.551,15.866,0.453,87.05
2656.7,-27.201,-55.268,-27.568,-55.551,15.876,0.464,87.06
2661.7,-27.185,-55.250,-27.570,-55.546,15.897,0.486,87.08
2666.7,-27.212,-55.172,-27.597,-55.470,15.890,0.487,87.17
2671.7,-27.247,-55.088,-27.636,-55.387,15.878,0.491,87.26
2676.7,-27.288,-55.002,-27.677,-55.301,15.862,0.491,87.35
2681.7,-27.329,-54.918,-27.718,-55.218,15.845,0.492,87.45
2686.7,-27.370,-54.833,-27.760,-55.132,15.829,0.491,87.54
2688.8,-27.387,-54.799,-27.777,-55.098,15.822,0.491,87.58
2693.8,-27.429,-54.725,-27.819,-55.032,15.802,0.495,87.66
2698.8,-27.481,-54.650,-27.873,-54.958,15.775,0.499,87.75
2703.8,-27.531,-54.583,-27.923,-54.893,15.747,0.500,87.84
2708.8,-27.583,-54.516,-27.975,-54.825,15.717,0.500,87.92
2713.8,-27.640,-54.442,-28.033,-54.751,15.685,0.500,88.01
2718.8,-27.700,-54.364,-28.091,-54.676,15.653,0.500,88.11
2721.0,-27.747,-54.303,-28.141,-54.612,15.627,0.500,88.19
2725.8,-27.800,-54.234,-28.193,-54.544,15.598,0.500,88.27
2730.8,-27.853,-54.166,-28.247,-54.474,15.570,0.500,88.36
2735.8,-27.910,-54.091,-28.304,-54.400,15.541,0.500,88.45
2740.8,-27.968,-54.017,-28.363,-54.324,15.511,0.500,88.55
2745.8,-28.022,-53.947,-28.417,-54.255,15.484,0.500,88.64
2750.8,-28.073,-53.886,-28.467,-54.204,15.457,0.506,88.73
2753.3,-28.105,-53.855,-28.503,-54.176,15.438,0.511,88.77
2757.9,-28.172,-53.802,-28.570,-54.127,15.394,0.513,88.85
2762.9,-28.244,-53.750,-28.644,-54.074,15.346,0.515,88.94
2767.9,-28.317,-53.698,-28.718,-54.022,15.296,0.515,89.03
2772.9,-28.390,-53.646,-28.790,-53.971,15.247,0.514,89.12
2777.9,-28.465,-53.593,-28.866,-53.917,15.197,0.515,89.21
2782.9,-28.560,-53.527,-28.960,-53.850,15.134,0.515,89.33
2785.5,-28.598,-53.500,-29.000,-53.822,15.109,0.515,89.37
2790.0,-28.661,-53.455,-29.060,-53.779,15.068,0.515,89.45
2795.0,-28.727,-53.408,-29.128,-53.731,15.025,0.515,89.53
2800.0,-28.779,-53.373,-29.184,-53.698,14.990,0.519,89.59
2805.0,-28.843,-53.343,-29.255,-53.676,14.944,0.530,89.66
2810.0,-28.922,-53.322,-29.337,-53.656,14.880,0.533,89.75
2815.0,-29.003,-53.304,-29.419,-53.639,14.812,0.533,89.83
2817.8,-29.049,-53.294,-29.463,-53.629,14.775,0.533,89.88
2822.0,-29.124,-53.278,-29.539,-53.613,14.713,0.533,89.95
2827.0,-29.214,-53.259,-29.630,-53.594,14.638,0.534,90.04
2832.0,-29.321,-53.237,-29.737,-53.571,14.550,0.534,90.15
2837.0,-29.448,-53.220,-29.868,-53.557,14.441,0.538,90.28
2842.0,-29.596,-53.224,-30.016,-53.561,14.305,0.538,90.43
2847.0,-29.757,-53.235,-30.180,-53.572,14.155,0.541,90.60
2850.0,-29.856,-53.242,-30.279,-53.580,14.062,0.541,90.70
2854.1,-29.994,-53.256,-30.406,-53.594,13.931,0.533,90.83
2859.1,-30.159,-53.283,-30.567,-53.625,13.771,0.533,91.00
2864.1,-30.313,-53.315,-30.739,-53.661,13.618,0.549,91.16
2869.1,-30.473,-53.350,-30.895,-53.696,13.459,0.545,91.32
2874.1,-30.638,-53.387,-31.063,-53.733,13.295,0.548,91.49
2879.1,-30.811,-53.426,-31.234,-53.772,13.122,0.546,91.66
2882.3,-30.922,-53.452,-31.345,-53.797,13.012,0.546,91.78
2886.2,-31.048,-53.481,-31.469,-53.826,12.886,0.545,91.91
2891.2,-31.214,-53.520,-31.638,-53.866,12.720,0.548,92.08
2896.2,-31.392,-53.561,-31.814,-53.907,12.542,0.545,92.26
2901.2,-31.562,-53.601,-31.983,-53.947,12.373,0.545,92.43
2906.2,-31.723,-53.635,-32.148,-53.983,12.214,0.549,92.60
2911.2,-31.893,-53.668,-32.316,-54.015,12.048,0.546,92.78
2914.5,-32.004,-53.688,-32.432,-54.034,11.941,0.551,92.89
2918.2,-32.131,-53.709,-32.558,-54.055,11.818,0.550,93.02
2923.2,-32.302,-53.737,-32.729,-54.084,11.654,0.550,93.19
2928.2,-32.471,-53.764,-32.899,-54.111,11.493,0.551,93.36
2933.2,-32.639,-53.784,-33.067,-54.132,11.336,0.552,93.52
2938.2,-32.807,-53.801,-33.234,-54.149,11.181,0.551,93.70
2943.2,-32.978,-53.818,-33.402,-54.166,11.023,0.549,93.87
2946.8,-33.105,-53.831,-33.529,-54.178,10.906,0.548,94.00
2950.3,-33.220,-53.841,-33.648,-54.190,10.802,0.552,94.11
2955.3,-33.366,-53.852,-33.791,-54.201,10.670,0.549,94.26
2960.3,-33.535,-53.863,-33.960,-54.211,10.519,0.550,94.43
2965.3,-33.687,-53.871,-34.116,-54.220,10.384,0.552,94.58
2970.3,-33.853,-53.880,-34.280,-54.229,10.238,0.551,94.74
2975.3,-34.007,-53.888,-34.436,-54.237,10.103,0.553,94.90
2979.0,-34.129,-53.894,-34.557,-54.242,9.997,0.553,95.03
2982.4,-34.243,-53.898,-34.671,-54.247,9.898,0.552,95.14
2987.4,-34.411,-53.904,-34.838,-54.253,9.755,0.551,95.31
2992.4,-34.568,-53.911,-34.996,-54.258,9.620,0.551,95.46
2997.4,-34.741,-53.917,-35.165,-54.266,9.473,0.549,95.64
3002.4,-34.910,-53.924,-35.343,-54.273,9.330,0.557,95.80
3007.4,-35.079,-53.932,-35.516,-54.281,9.187,0.559,95.97
3011.3,-35.222,-53.939,-35.658,-54.288,9.066,0.558,96.12
3014.4,-35.340,-53.945,-35.773,-54.294,8.968,0.556,96.23
3019.4,-35.522,-53.955,-35.957,-54.304,8.816,0.558,96.42
3024.4,-35.684,-53.969,-36.122,-54.320,8.678,0.561,96.58
3029.4,-35.855,-53.993,-36.290,-54.345,8.528,0.559,96.76
3034.4,-36.035,-54.022,-36.471,-54.374,8.369,0.561,96.94
3039.4,-36.203,-54.050,-36.636,-54.402,8.220,0.558,97.11
3043.5,-36.344,-54.073,-36.779,-54.428,8.098,0.562,97.25
3046.5,-36.442,-54.095,-36.872,-54.454,8.008,0.560,97.35
3051.5,-36.607,-54.151,-37.035,-54.512,7.846,0.559,97.52
3056.5,-36.773,-54.212,-37.196,-54.572,7.680,0.555,97.70
3061.5,-36.934,-54.274,-37.357,-54.635,7.519,0.557,97.88
3066.5,-37.086,-54.329,-37.507,-54.694,7.368,0.557,98.04
3071.5,-37.244,-54.399,-37.659,-54.772,7.204,0.558,98.21
3075.8,-37.381,-54.476,-37.793,-54.850,7.051,0.556,98.37
3078.6,-37.459,-54.522,-37.868,-54.896,6.963,0.554,98.45
3083.6,-37.615,-54.617,-38.025,-54.992,6.783,0.556,98.64
3088.6,-37.757,-54.703,-38.164,-55.077,6.621,0.553,98.80
3093.6,-37.888,-54.780,-38.293,-55.163,6.473,0.557,98.96
3098.6,-38.025,-54.879,-38.425,-55.262,6.305,0.553,99.13
3103.6,-38.163,-54.983,-38.563,-55.366,6.134,0.554,99.30
3108.0,-38.296,-55.084,-38.695,-55.467,5.969,0.554,99.47
3110.6,-38.369,-55.140,-38.770,-55.525,5.877,0.556,99.56
3115.6,-38.514,-55.250,-38.916,-55.635,5.696,0.556,99.74
3120.6,-38.657,-55.356,-39.054,-55.744,5.520,0.555,99.91
3125.6,-38.789,-55.465,-39.184,-55.854,5.350,0.555,100.08
3130.6,-38.931,-55.586,-39.325,-55.973,5.164,0.552,100.28
3135.6,-39.060,-55.696,-39.452,-56.083,4.995,0.551,100.45
3140.3,-39.189,-55.806,-39.584,-56.195,4.826,0.554,100.62
3142.7,-39.260,-55.867,-39.656,-56.258,4.733,0.556,100.71
3147.7,-39.406,-55.991,-39.798,-56.379,4.542,0.552,100.90
3152.7,-39.543,-56.112,-39.936,-56.502,4.360,0.554,101.08
3157.7,-39.654,-56.213,-40.047,-56.604,4.210,0.555,101.23
3162.7,-39.760,-56.312,-40.154,-56.701,4.065,0.554,101.37
3167.7,-39.898,-56.437,-40.291,-56.827,3.880,0.554,101.57
3172.5,-40.035,-56.563,-40.428,-56.953,3.694,0.553,101.75
3174.8,-40.089,-56.612,-40.484,-57.003,3.621,0.556,101.82
3179.8,-40.228,-56.735,-40.622,-57.131,3.437,0.559,102.01
3184.8,-40.372,-56.874,-40.758,-57.271,3.237,0.554,102.21
3189.8,-40.501,-57.012,-40.886,-57.410,3.048,0.555,102.39
3194.8,-40.628,-57.150,-41.015,-57.550,2.860,0.557,102.59
3199.8,-40.762,-57.297,-41.147,-57.695,2.661,0.553,102.79
3204.8,-40.896,-57.443,-41.282,-57.842,2.464,0.556,102.98
3206.8,-40.947,-57.499,-41.331,-57.895,2.388,0.552,103.06
3211.8,-41.073,-57.637,-41.460,-58.037,2.200,0.556,103.24
3216.8,-41.200,-57.776,-41.588,-58.177,2.012,0.558,103.43
3221.8,-41.339,-57.927,-41.724,-58.325,1.807,0.554,103.64
3226.8,-41.476,-58.078,-41.864,-58.478,1.603,0.557,103.84
