t_s,gt_x,gt_y,ekf_x,ekf_y,gt_error_m,divergence_m,gt_travelled_m
1915.0,-27.690,-54.674,-28.312,-55.077,15.568,0.742,83.18
1920.0,-27.926,-54.674,-28.547,-55.077,15.342,0.741,83.41
1925.0,-28.159,-54.674,-28.623,-55.077,15.120,0.615,83.64
1930.0,-28.382,-54.674,-28.622,-55.077,14.907,0.470,83.87
1935.0,-28.617,-54.674,-28.622,-55.077,14.684,0.403,84.10
1940.0,-28.852,-54.674,-28.622,-55.077,14.461,0.464,84.34
1945.0,-28.685,-54.674,-28.622,-55.077,14.619,0.408,84.57
1950.0,-28.394,-54.674,-28.622,-55.077,14.896,0.463,84.87
1955.0,-28.307,-54.671,-28.620,-55.077,14.980,0.513,84.96
1960.0,-28.321,-54.658,-28.620,-55.077,14.971,0.515,84.98
1965.0,-28.335,-54.644,-28.620,-55.077,14.962,0.519,85.00
1970.0,-28.334,-54.643,-28.620,-55.077,14.963,0.520,85.00
1975.0,-28.234,-54.685,-28.525,-55.115,15.045,0.519,85.10
1980.0,-27.964,-54.793,-28.252,-55.225,15.270,0.518,85.39
1985.0,-27.695,-54.901,-27.981,-55.333,15.497,0.518,85.68
1990.0,-27.438,-55.004,-27.727,-55.435,15.716,0.519,85.95
1995.0,-27.199,-55.100,-27.484,-55.533,15.921,0.518,86.22
2000.0,-27.197,-55.082,-27.484,-55.533,15.928,0.534,86.23
2005.0,-27.195,-55.064,-27.484,-55.533,15.934,0.550,86.25
2010.0,-27.210,-55.004,-27.500,-55.478,15.936,0.555,86.31
2015.0,-27.250,-54.905,-27.543,-55.384,15.924,0.561,86.42
2020.0,-27.300,-54.805,-27.594,-55.286,15.904,0.564,86.53
2025.0,-27.350,-54.713,-27.645,-55.193,15.882,0.564,86.63
2030.0,-27.403,-54.615,-27.697,-55.097,15.860,0.565,86.75
2035.0,-27.450,-54.526,-27.750,-55.006,15.841,0.566,86.85
2040.0,-27.510,-54.437,-27.816,-54.922,15.810,0.573,86.95
2045.0,-27.574,-54.357,-27.881,-54.842,15.774,0.573,87.05
2050.0,-27.643,-54.273,-27.950,-54.757,15.735,0.574,87.16
2055.0,-27.722,-54.177,-28.025,-54.666,15.691,0.575,87.29
2060.0,-27.852,-54.018,-28.159,-54.503,15.620,0.574,87.49
2065.0,-27.923,-53.932,-28.230,-54.416,15.583,0.573,87.61
2070.0,-27.994,-53.845,-28.301,-54.329,15.546,0.573,87.72
2075.0,-28.065,-53.758,-28.372,-54.243,15.510,0.574,87.83
2080.0,-28.123,-53.689,-28.439,-54.174,15.481,0.579,87.92
2085.0,-28.213,-53.630,-28.527,-54.111,15.418,0.574,88.03
2090.0,-28.305,-53.568,-28.619,-54.048,15.355,0.573,88.14
2095.0,-28.399,-53.505,-28.712,-53.985,15.292,0.573,88.26
2100.0,-28.490,-53.443,-28.805,-53.922,15.230,0.573,88.37
2105.0,-28.632,-53.347,-28.946,-53.826,15.136,0.573,88.53
2110.0,-28.724,-53.284,-29.039,-53.764,15.076,0.573,88.65
2115.0,-28.812,-53.225,-29.125,-53.705,15.020,0.573,88.75
2120.0,-28.881,-53.177,-29.202,-53.668,14.975,0.586,88.83
2125.0,-28.977,-53.146,-29.304,-53.642,14.900,0.594,88.94
2130.0,-29.085,-53.122,-29.412,-53.619,14.812,0.595,89.04
2135.0,-29.193,-53.100,-29.519,-53.598,14.723,0.595,89.15
2140.0,-29.301,-53.079,-29.629,-53.576,14.634,0.595,89.26
2145.0,-29.432,-53.051,-29.760,-53.550,14.527,0.598,89.40
2150.0,-29.580,-53.025,-29.929,-53.543,14.404,0.624,89.56
2155.0,-29.759,-53.031,-30.122,-53.554,14.241,0.637,89.74
2160.0,-29.955,-53.045,-30.318,-53.569,14.058,0.637,89.93
2165.0,-30.152,-53.063,-30.506,-53.597,13.874,0.641,90.13
2170.0,-30.353,-53.103,-30.719,-53.640,13.676,0.649,90.33
2175.0,-30.552,-53.148,-30.915,-53.684,13.478,0.647,90.54
2180.0,-30.763,-53.197,-31.127,-53.734,13.268,0.649,90.75
2185.0,-30.975,-53.249,-31.338,-53.784,13.056,0.647,90.98
2190.0,-31.186,-53.300,-31.552,-53.836,12.845,0.649,91.19
2195.0,-31.396,-53.351,-31.762,-53.887,12.636,0.649,91.40
2200.0,-31.606,-53.401,-31.971,-53.937,12.426,0.649,91.63
2205.0,-31.804,-53.443,-32.174,-53.983,12.232,0.654,91.83
2210.0,-32.013,-53.481,-32.383,-54.021,12.031,0.655,92.04
2215.0,-32.225,-53.518,-32.594,-54.058,11.827,0.654,92.25
2220.0,-32.436,-53.553,-32.806,-54.094,11.626,0.655,92.46
2225.0,-32.642,-53.585,-33.012,-54.124,11.430,0.653,92.68
2230.0,-32.852,-53.610,-33.224,-54.147,11.236,0.653,92.89
2235.0,-33.054,-53.630,-33.422,-54.167,11.052,0.651,93.09
2240.0,-33.266,-53.650,-33.640,-54.188,10.859,0.655,93.30
2245.0,-33.466,-53.665,-33.840,-54.203,10.681,0.655,93.50
2250.0,-33.663,-53.677,-34.033,-54.214,10.507,0.653,93.71
2255.0,-33.864,-53.688,-34.237,-54.226,10.331,0.654,93.91
2260.0,-34.069,-53.699,-34.440,-54.237,10.153,0.654,94.11
2265.0,-34.272,-53.707,-34.646,-54.245,9.979,0.655,94.31
2270.0,-34.478,-53.715,-34.852,-54.253,9.804,0.656,94.52
2275.0,-34.689,-53.724,-35.062,-54.262,9.625,0.654,94.73
2280.0,-34.894,-53.731,-35.274,-54.270,9.454,0.659,94.93
2285.0,-35.114,-53.741,-35.494,-54.280,9.270,0.659,95.15
2290.0,-35.333,-53.753,-35.714,-54.291,9.088,0.660,95.38
2295.0,-35.547,-53.764,-35.925,-54.302,8.911,0.658,95.59
2300.0,-35.755,-53.782,-36.132,-54.321,8.738,0.659,95.80
2305.0,-35.971,-53.813,-36.347,-54.353,8.550,0.658,96.01
2310.0,-36.190,-53.849,-36.564,-54.389,8.359,0.657,96.23
2315.0,-36.401,-53.883,-36.773,-54.425,8.177,0.658,96.45
2320.0,-36.603,-53.934,-36.971,-54.484,7.991,0.661,96.66
2325.0,-36.808,-54.008,-37.175,-54.560,7.789,0.662,96.88
2330.0,-37.014,-54.088,-37.380,-54.640,7.584,0.662,97.10
2335.0,-37.204,-54.158,-37.565,-54.719,7.397,0.667,97.30
2340.0,-37.394,-54.260,-37.746,-54.823,7.189,0.664,97.51
2345.0,-37.585,-54.375,-37.940,-54.940,6.972,0.667,97.74
2350.0,-37.774,-54.490,-38.128,-55.056,6.758,0.668,97.96
2355.0,-37.958,-54.600,-38.304,-55.173,6.550,0.670,98.18
2360.0,-38.130,-54.725,-38.475,-55.300,6.339,0.670,98.39
2365.0,-38.312,-54.863,-38.655,-55.437,6.114,0.669,98.62
2370.0,-38.487,-54.996,-38.831,-55.571,5.896,0.669,98.83
2375.0,-38.661,-55.126,-39.002,-55.702,5.683,0.670,99.05
2380.0,-38.837,-55.267,-39.174,-55.845,5.459,0.669,99.28
2385.0,-39.016,-55.419,-39.353,-55.997,5.226,0.669,99.52
2390.0,-39.197,-55.574,-39.535,-56.153,4.989,0.671,99.75
2395.0,-39.372,-55.725,-39.712,-56.305,4.759,0.672,99.98
2400.0,-39.546,-55.873,-39.882,-56.454,4.533,0.671,100.21
2405.0,-39.726,-56.037,-40.062,-56.617,4.291,0.670,100.45
2410.0,-39.905,-56.200,-40.242,-56.781,4.050,0.672,100.70
2415.0,-40.085,-56.365,-40.421,-56.946,3.807,0.670,100.94
2420.0,-40.257,-56.522,-40.594,-57.103,3.576,0.672,101.17
2425.0,-40.433,-56.688,-40.761,-57.274,3.336,0.672,101.41
2430.0,-40.603,-56.870,-40.930,-57.457,3.088,0.672,101.67
2435.0,-40.772,-57.055,-41.101,-57.645,2.838,0.676,101.92
2440.0,-40.941,-57.240,-41.269,-57.828,2.587,0.674,102.16
2445.0,-41.099,-57.413,-41.428,-58.002,2.353,0.674,102.40
2450.0,-41.259,-57.588,-41.587,-58.175,2.117,0.672,102.64
2455.0,-41.416,-57.759,-41.745,-58.349,1.885,0.675,102.87
2460.0,-41.576,-57.934,-41.904,-58.522,1.649,0.674,103.11
2465.0,-41.731,-58.107,-42.061,-58.694,1.418,0.673,103.34
2470.0,-41.898,-58.284,-42.217,-58.866,1.177,0.664,103.58
