t_s,gt_x,gt_y,ekf_x,ekf_y,gt_error_m,divergence_m,gt_travelled_m
1736.8,-14.045,-48.478,-14.451,-47.542,30.491,1.021,58.44
1741.8,-14.045,-48.323,-14.451,-47.542,30.547,0.881,58.60
1746.8,-14.044,-48.129,-14.451,-47.542,30.617,0.714,58.80
1751.8,-14.044,-47.912,-14.451,-47.542,30.696,0.550,59.02
1756.8,-14.044,-47.689,-14.451,-47.542,30.780,0.433,59.25
1761.8,-14.043,-47.467,-14.451,-47.542,30.864,0.415,59.46
1764.2,-14.043,-47.359,-14.451,-47.542,30.906,0.447,59.57
1768.2,-14.042,-47.192,-14.451,-47.540,30.971,0.537,59.74
1773.2,-14.028,-47.186,-14.451,-47.539,30.987,0.552,59.76
1778.2,-14.023,-47.185,-14.451,-47.539,30.992,0.556,59.77
1783.2,-14.016,-47.188,-14.451,-47.539,30.997,0.559,59.77
1788.2,-14.007,-47.199,-14.451,-47.539,31.001,0.559,59.79
1793.2,-14.006,-47.217,-14.451,-47.539,30.995,0.549,59.81
1796.5,-14.007,-47.225,-14.451,-47.539,30.991,0.545,59.81
1799.6,-14.009,-47.226,-14.451,-47.539,30.989,0.542,59.81
1804.6,-14.013,-47.222,-14.451,-47.539,30.987,0.541,59.81
1809.6,-14.028,-47.130,-14.460,-47.457,31.008,0.541,59.90
1814.6,-14.054,-46.904,-14.485,-47.232,31.074,0.542,60.12
1819.6,-14.079,-46.683,-14.511,-47.005,31.140,0.539,60.35
1824.6,-14.104,-46.460,-14.535,-46.787,31.208,0.541,60.57
1828.7,-14.123,-46.283,-14.555,-46.608,31.263,0.540,60.75
1831.0,-14.134,-46.191,-14.565,-46.516,31.291,0.540,60.85
1836.0,-14.159,-45.967,-14.591,-46.290,31.363,0.539,61.07
1841.0,-14.184,-45.743,-14.616,-46.065,31.436,0.539,61.29
1846.0,-14.209,-45.520,-14.641,-45.847,31.510,0.541,61.52
1851.0,-14.234,-45.294,-14.666,-45.622,31.586,0.542,61.74
1856.0,-14.259,-45.078,-14.690,-45.402,31.660,0.540,61.97
1861.0,-14.260,-45.065,-14.691,-45.396,31.665,0.543,61.98
1862.5,-14.260,-45.065,-14.691,-45.396,31.665,0.544,61.98
1867.5,-14.257,-45.064,-14.691,-45.396,31.668,0.546,61.98
1872.5,-14.255,-45.063,-14.691,-45.396,31.670,0.548,61.98
1877.5,-14.250,-45.067,-14.691,-45.395,31.673,0.550,61.99
1882.5,-14.246,-45.075,-14.691,-45.395,31.673,0.548,62.00
1887.5,-14.232,-45.084,-14.679,-45.400,31.682,0.548,62.01
1892.5,-14.132,-45.137,-14.578,-45.451,31.747,0.545,62.13
1893.9,-14.098,-45.161,-14.547,-45.472,31.767,0.546,62.17
1898.9,-13.964,-45.275,-14.419,-45.585,31.837,0.551,62.34
1903.9,-13.838,-45.406,-14.297,-45.720,31.893,0.556,62.52
1908.9,-13.723,-45.539,-14.187,-45.851,31.939,0.559,62.70
1913.9,-13.625,-45.657,-14.090,-45.969,31.978,0.559,62.86
1918.9,-13.537,-45.764,-13.998,-46.081,32.012,0.559,62.99
1923.9,-13.437,-45.890,-13.907,-46.206,32.050,0.566,63.15
1925.5,-13.402,-45.941,-13.873,-46.258,32.061,0.568,63.21
1930.3,-13.304,-46.090,-13.777,-46.407,32.089,0.569,63.39
1935.3,-13.218,-46.226,-13.691,-46.543,32.112,0.570,63.55
1940.3,-13.115,-46.389,-13.589,-46.705,32.140,0.570,63.75
1945.3,-13.020,-46.540,-13.494,-46.856,32.167,0.570,63.93
1950.3,-12.961,-46.633,-13.434,-46.953,32.185,0.570,64.03
1955.3,-12.928,-46.686,-13.408,-47.005,32.195,0.577,64.10
1957.7,-12.909,-46.720,-13.397,-47.042,32.199,0.584,64.13
1961.7,-12.889,-46.781,-13.383,-47.102,32.194,0.589,64.20
1966.7,-12.871,-46.859,-13.366,-47.179,32.181,0.590,64.28
1971.7,-12.854,-46.935,-13.349,-47.257,32.166,0.590,64.36
1976.7,-12.837,-47.017,-13.332,-47.338,32.151,0.590,64.44
1981.7,-12.822,-47.088,-13.317,-47.412,32.138,0.591,64.51
1986.7,-12.807,-47.162,-13.302,-47.484,32.124,0.591,64.59
1990.0,-12.796,-47.214,-13.291,-47.537,32.115,0.591,64.64
1993.1,-12.788,-47.252,-13.283,-47.573,32.108,0.590,64.68
1998.1,-12.762,-47.376,-13.257,-47.698,32.086,0.591,64.81
2003.1,-12.749,-47.441,-13.244,-47.764,32.074,0.591,64.88
2008.1,-12.740,-47.492,-13.233,-47.816,32.064,0.590,64.93
2013.1,-12.734,-47.538,-13.233,-47.871,32.053,0.600,64.98
2018.1,-12.738,-47.607,-13.244,-47.946,32.024,0.609,65.05
2022.2,-12.747,-47.660,-13.255,-47.999,31.996,0.610,65.10
2024.5,-12.754,-47.693,-13.262,-48.033,31.978,0.611,65.13
2029.5,-12.772,-47.774,-13.280,-48.113,31.932,0.611,65.21
2034.5,-12.790,-47.856,-13.299,-48.196,31.885,0.612,65.30
2039.5,-12.806,-47.926,-13.315,-48.266,31.845,0.612,65.37
2044.5,-12.820,-47.985,-13.329,-48.326,31.811,0.612,65.43
2049.5,-12.840,-48.049,-13.350,-48.390,31.770,0.614,65.50
2054.5,-12.862,-48.107,-13.372,-48.447,31.729,0.614,65.56
2056.0,-12.870,-48.128,-13.380,-48.467,31.714,0.612,65.58
2061.0,-12.901,-48.202,-13.411,-48.542,31.659,0.614,65.66
2066.0,-12.927,-48.264,-13.437,-48.604,31.613,0.613,65.73
2071.0,-12.954,-48.327,-13.464,-48.667,31.566,0.613,65.80
2076.0,-12.979,-48.386,-13.489,-48.726,31.522,0.613,65.86
2081.0,-13.005,-48.445,-13.515,-48.785,31.478,0.612,65.92
2086.0,-13.025,-48.492,-13.535,-48.832,31.443,0.613,65.97
2087.4,-13.031,-48.507,-13.541,-48.846,31.432,0.612,65.99
2092.4,-13.053,-48.559,-13.563,-48.898,31.393,0.612,66.05
2097.4,-13.080,-48.620,-13.589,-48.959,31.348,0.612,66.11
2102.4,-13.104,-48.679,-13.615,-49.019,31.305,0.614,66.18
2107.4,-13.133,-48.745,-13.646,-49.085,31.256,0.615,66.25
2112.4,-13.166,-48.813,-13.679,-49.153,31.201,0.615,66.32
2117.4,-13.200,-48.881,-13.713,-49.220,31.147,0.614,66.40
2119.0,-13.220,-48.924,-13.734,-49.262,31.114,0.616,66.45
2123.8,-13.295,-49.069,-13.808,-49.407,30.995,0.614,66.62
2128.8,-13.391,-49.256,-13.905,-49.599,30.843,0.618,66.82
2133.8,-13.483,-49.437,-13.998,-49.781,30.698,0.619,67.02
2138.8,-13.565,-49.600,-14.081,-49.943,30.568,0.619,67.21
2143.8,-13.613,-49.683,-14.126,-50.022,30.497,0.615,67.31
2148.8,-13.719,-49.857,-14.233,-50.198,30.341,0.617,67.51
2151.2,-13.773,-49.944,-14.285,-50.281,30.263,0.613,67.61
2155.2,-13.860,-50.083,-14.374,-50.423,30.138,0.616,67.77
2160.2,-13.972,-50.260,-14.486,-50.601,29.978,0.616,67.99
2165.2,-14.079,-50.430,-14.594,-50.771,29.825,0.617,68.19
2170.2,-14.196,-50.587,-14.709,-50.924,29.667,0.614,68.38
2175.2,-14.324,-50.742,-14.837,-51.076,29.499,0.612,68.58
2180.2,-14.434,-50.870,-14.949,-51.205,29.357,0.614,68.75
2183.5,-14.514,-50.961,-15.030,-51.298,29.254,0.615,68.88
2186.6,-14.594,-51.052,-15.106,-51.385,29.153,0.611,69.00
2191.6,-14.711,-51.183,-15.227,-51.515,29.004,0.614,69.17
2196.6,-14.843,-51.303,-15.364,-51.635,28.843,0.618,69.35
2201.6,-14.991,-51.422,-15.512,-51.752,28.669,0.617,69.54
2206.6,-15.118,-51.526,-15.656,-51.861,28.518,0.634,69.70
2211.6,-15.186,-51.579,-15.724,-51.912,28.438,0.633,69.79
2215.7,-15.239,-51.617,-15.779,-51.954,28.377,0.637,69.85
2218.1,-15.270,-51.645,-15.808,-51.976,28.340,0.632,69.89
2223.1,-15.325,-51.682,-15.872,-52.020,28.276,0.643,69.96
2228.1,-15.394,-51.721,-15.942,-52.065,28.200,0.647,70.04
2233.1,-15.474,-51.763,-16.016,-52.110,28.112,0.644,70.13
2238.1,-15.548,-51.807,-16.089,-52.154,28.028,0.643,70.21
2243.1,-15.622,-51.852,-16.164,-52.200,27.945,0.644,70.30
2248.0,-15.684,-51.889,-16.226,-52.237,27.875,0.644,70.38
2249.5,-15.703,-51.900,-16.245,-52.248,27.854,0.643,70.40
2254.5,-15.768,-51.939,-16.311,-52.287,27.781,0.645,70.48
2259.5,-15.835,-51.979,-16.377,-52.327,27.706,0.644,70.56
2264.5,-15.938,-52.041,-16.479,-52.388,27.591,0.643,70.68
2269.5,-16.097,-52.137,-16.634,-52.483,27.412,0.639,70.86
2274.5,-16.259,-52.237,-16.796,-52.584,27.230,0.639,71.05
2279.5,-16.407,-52.331,-16.946,-52.679,27.062,0.642,71.22
2280.9,-16.450,-52.358,-16.990,-52.707,27.014,0.642,71.27
2285.9,-16.606,-52.457,-17.147,-52.807,26.837,0.643,71.46
2290.9,-16.762,-52.557,-17.298,-52.904,26.662,0.639,71.65
2295.9,-16.920,-52.664,-17.457,-53.016,26.482,0.642,71.84
2300.9,-17.069,-52.770,-17.601,-53.119,26.311,0.636,72.02
2305.9,-17.214,-52.874,-17.748,-53.225,26.146,0.639,72.20
2310.9,-17.342,-52.967,-17.874,-53.316,25.998,0.636,72.35
2312.5,-17.389,-53.001,-17.921,-53.350,25.945,0.636,72.41
2317.3,-17.533,-53.105,-18.068,-53.456,25.780,0.640,72.60
2322.3,-17.682,-53.211,-18.214,-53.560,25.611,0.637,72.78
2327.3,-17.837,-53.320,-18.373,-53.671,25.433,0.640,72.97
2332.3,-17.987,-53.426,-18.520,-53.775,25.263,0.637,73.15
2337.3,-18.131,-53.526,-18.663,-53.875,25.100,0.637,73.32
2342.3,-18.263,-53.613,-18.800,-53.970,24.952,0.645,73.48
2344.7,-18.327,-53.649,-18.866,-54.013,24.881,0.650,73.55
2348.7,-18.438,-53.711,-18.976,-54.078,24.760,0.652,73.68
2353.7,-18.582,-53.791,-19.117,-54.158,24.601,0.649,73.84
2358.7,-18.736,-53.874,-19.275,-54.244,24.433,0.653,74.03
2363.7,-18.892,-53.958,-19.426,-54.325,24.262,0.648,74.20
2368.7,-19.037,-54.036,-19.571,-54.403,24.103,0.648,74.36
2373.7,-19.193,-54.108,-19.732,-54.482,23.936,0.657,74.53
2377.0,-19.304,-54.148,-19.843,-54.525,23.819,0.659,74.65
2380.1,-19.412,-54.185,-19.948,-54.563,23.706,0.656,74.76
2385.1,-19.571,-54.239,-20.108,-54.617,23.539,0.657,74.94
2390.1,-19.733,-54.292,-20.269,-54.671,23.369,0.657,75.11
2395.1,-19.896,-54.342,-20.441,-54.727,23.199,0.668,75.28
2400.1,-20.085,-54.391,-20.632,-54.773,23.004,0.667,75.47
2405.1,-20.285,-54.432,-20.831,-54.813,22.799,0.666,75.67
2409.2,-20.453,-54.464,-21.003,-54.846,22.629,0.670,75.84
2411.6,-20.550,-54.481,-21.096,-54.863,22.531,0.666,75.94
2416.6,-20.746,-54.508,-21.289,-54.894,22.333,0.666,76.15
2421.6,-20.943,-54.530,-21.489,-54.918,22.136,0.670,76.34
2426.6,-21.141,-54.550,-21.684,-54.939,21.939,0.668,76.54
2431.6,-21.343,-54.571,-21.888,-54.960,21.736,0.669,76.74
2436.6,-21.539,-54.585,-22.081,-54.976,21.542,0.668,76.94
2441.5,-21.739,-54.597,-22.283,-54.989,21.344,0.671,77.14
2443.0,-21.800,-54.601,-22.345,-54.993,21.284,0.671,77.20
2448.0,-22.005,-54.613,-22.548,-55.005,21.082,0.671,77.40
2453.0,-22.210,-54.624,-22.751,-55.016,20.879,0.669,77.61
2458.0,-22.414,-54.631,-22.954,-55.025,20.678,0.668,77.82
2463.0,-22.616,-54.638,-23.158,-55.032,20.481,0.670,78.02
2468.0,-22.816,-54.644,-23.356,-55.038,20.284,0.669,78.22
2473.0,-23.004,-54.650,-23.547,-55.044,20.100,0.671,78.41
2474.4,-23.062,-54.651,-23.602,-55.046,20.043,0.669,78.46
2479.4,-23.262,-54.655,-23.801,-55.050,19.848,0.668,78.66
2484.4,-23.451,-54.658,-23.992,-55.053,19.662,0.670,78.85
2489.4,-23.641,-54.662,-24.185,-55.057,19.477,0.672,79.04
2494.4,-23.833,-54.665,-24.373,-55.060,19.290,0.670,79.24
2499.4,-24.019,-54.667,-24.560,-55.062,19.109,0.670,79.42
2504.4,-24.200,-54.669,-24.742,-55.064,18.932,0.671,79.61
2506.0,-24.258,-54.669,-24.797,-55.065,18.876,0.668,79.66
2510.8,-24.441,-54.671,-24.979,-55.066,18.698,0.667,79.85
2515.8,-24.615,-54.672,-25.158,-55.068,18.530,0.672,80.02
2520.8,-24.772,-54.673,-25.315,-55.069,18.377,0.672,80.18
2525.8,-24.944,-54.674,-25.485,-55.070,18.210,0.671,80.35
2530.8,-25.108,-54.675,-25.650,-55.071,18.052,0.672,80.51
2535.8,-25.281,-54.677,-25.819,-55.073,17.884,0.668,80.68
2538.2,-25.353,-54.676,-25.891,-55.073,17.814,0.669,80.75
2542.2,-25.474,-54.676,-26.014,-55.074,17.697,0.670,80.87
2547.2,-25.630,-54.677,-26.171,-55.074,17.547,0.672,81.04
2552.2,-25.785,-54.677,-26.327,-55.074,17.397,0.672,81.19
2557.2,-25.934,-54.677,-26.479,-55.075,17.253,0.674,81.34
2562.2,-26.093,-54.678,-26.635,-55.075,17.099,0.671,81.50
2567.2,-26.250,-54.678,-26.793,-55.075,16.948,0.672,81.65
2570.5,-26.358,-54.678,-26.904,-55.076,16.844,0.675,81.76
2573.6,-26.473,-54.679,-27.016,-55.076,16.734,0.673,81.88
2578.6,-26.636,-54.679,-27.179,-55.076,16.576,0.672,82.04
2583.6,-26.783,-54.679,-27.330,-55.076,16.435,0.676,82.18
2588.6,-26.926,-54.679,-27.470,-55.076,16.298,0.673,82.33
2593.6,-27.083,-54.679,-27.626,-55.077,16.148,0.673,82.48
2598.6,-27.247,-54.680,-27.794,-55.077,15.990,0.676,82.65
2602.7,-27.390,-54.680,-27.935,-55.077,15.853,0.674,82.80
2605.1,-27.477,-54.680,-28.024,-55.077,15.770,0.676,82.88
2610.1,-27.662,-54.680,-28.209,-55.077,15.593,0.676,83.07
2615.1,-27.832,-54.680,-28.377,-55.077,15.430,0.674,83.24
2620.1,-27.982,-54.680,-28.528,-55.077,15.287,0.675,83.38
2625.1,-28.140,-54.680,-28.546,-55.077,15.136,0.568,83.54
2630.1,-28.287,-54.680,-28.546,-55.077,14.997,0.474,83.69
2635.0,-28.438,-54.680,-28.546,-55.077,14.852,0.411,83.84
2636.5,-28.489,-54.680,-28.546,-55.077,14.804,0.401,83.89
2641.5,-28.652,-54.681,-28.546,-55.077,14.649,0.411,84.06
2646.5,-28.816,-54.681,-28.546,-55.077,14.493,0.480,84.22
2651.5,-28.783,-54.681,-28.546,-55.077,14.524,0.462,84.34
2656.5,-28.593,-54.681,-28.546,-55.077,14.705,0.400,84.53
2661.5,-28.385,-54.680,-28.546,-55.077,14.903,0.428,84.74
2666.5,-28.298,-54.680,-28.544,-55.077,14.986,0.468,84.83
2667.9,-28.301,-54.678,-28.544,-55.077,14.983,0.467,84.83
2672.9,-28.313,-54.667,-28.544,-55.077,14.976,0.471,84.84
2677.9,-28.324,-54.657,-28.544,-55.077,14.968,0.474,84.86
2682.9,-28.333,-54.647,-28.544,-55.077,14.963,0.479,84.87
2687.9,-28.328,-54.646,-28.544,-55.077,14.968,0.483,84.87
2692.9,-28.318,-54.647,-28.539,-55.079,14.977,0.485,84.88
2697.9,-28.117,-54.715,-28.338,-55.146,15.148,0.484,85.09
2699.5,-28.050,-54.738,-28.270,-55.169,15.205,0.484,85.16
2704.3,-27.845,-54.806,-28.067,-55.237,15.381,0.484,85.38
2709.3,-27.634,-54.877,-27.853,-55.309,15.563,0.484,85.60
2714.3,-27.423,-54.948,-27.644,-55.379,15.746,0.484,85.82
2719.3,-27.209,-55.019,-27.428,-55.451,15.933,0.484,86.05
2724.3,-27.141,-55.028,-27.367,-55.471,15.996,0.498,86.12
2729.3,-27.134,-55.007,-27.367,-55.471,16.008,0.519,86.14
2731.7,-27.130,-54.997,-27.367,-55.471,16.015,0.531,86.15
2735.7,-27.123,-54.979,-27.367,-55.471,16.026,0.549,86.17
2740.7,-27.133,-54.933,-27.381,-55.431,16.029,0.556,86.22
2745.7,-27.157,-54.874,-27.409,-55.373,16.022,0.559,86.28
2750.7,-27.187,-54.814,-27.442,-55.316,16.010,0.563,86.35
2755.7,-27.225,-54.750,-27.481,-55.252,15.992,0.564,86.42
2760.7,-27.266,-54.683,-27.523,-55.185,15.971,0.564,86.50
2764.0,-27.293,-54.638,-27.549,-55.142,15.958,0.565,86.55
2767.1,-27.320,-54.595,-27.578,-55.096,15.944,0.564,86.61
2772.1,-27.365,-54.523,-27.621,-55.026,15.923,0.565,86.69
2777.1,-27.404,-54.459,-27.664,-54.959,15.905,0.564,86.76
2782.1,-27.445,-54.397,-27.710,-54.903,15.884,0.570,86.84
2787.1,-27.499,-54.332,-27.766,-54.839,15.853,0.572,86.92
2792.1,-27.555,-54.269,-27.822,-54.775,15.820,0.572,87.01
2796.2,-27.599,-54.219,-27.866,-54.725,15.794,0.572,87.07
2798.6,-27.623,-54.192,-27.891,-54.697,15.780,0.572,87.11
2803.6,-27.723,-54.079,-27.989,-54.587,15.722,0.573,87.26
2808.6,-27.845,-53.942,-28.112,-54.448,15.652,0.573,87.45
2813.6,-27.918,-53.860,-28.186,-54.366,15.612,0.572,87.56
2818.6,-27.970,-53.801,-28.239,-54.306,15.583,0.572,87.64
2823.6,-28.028,-53.736,-28.296,-54.242,15.552,0.572,87.72
2828.5,-28.086,-53.672,-28.354,-54.177,15.521,0.571,87.81
2830.0,-28.104,-53.661,-28.370,-54.160,15.509,0.566,87.83
2835.0,-28.179,-53.624,-28.436,-54.109,15.451,0.549,87.92
2840.0,-28.259,-53.576,-28.513,-54.058,15.395,0.546,88.01
2845.0,-28.335,-53.528,-28.589,-54.010,15.342,0.545,88.10
2850.0,-28.413,-53.478,-28.668,-53.959,15.289,0.545,88.19
2855.0,-28.490,-53.428,-28.744,-53.911,15.236,0.545,88.28
2860.0,-28.628,-53.340,-28.883,-53.822,15.143,0.545,88.44
2861.4,-28.671,-53.313,-28.924,-53.796,15.114,0.545,88.49
2866.4,-28.746,-53.265,-29.000,-53.747,15.064,0.545,88.58
2871.4,-28.822,-53.217,-29.077,-53.699,15.014,0.545,88.67
2876.4,-28.884,-53.176,-29.139,-53.660,14.973,0.547,88.74
2881.4,-28.946,-53.141,-29.210,-53.635,14.931,0.560,88.82
2886.4,-29.022,-53.119,-29.289,-53.616,14.870,0.564,88.90
2891.4,-29.111,-53.100,-29.379,-53.599,14.798,0.566,88.99
2893.0,-29.140,-53.094,-29.410,-53.593,14.773,0.567,89.02
2897.8,-29.230,-53.078,-29.499,-53.577,14.699,0.567,89.11
2902.8,-29.319,-53.062,-29.588,-53.561,14.625,0.567,89.21
2907.8,-29.405,-53.046,-29.675,-53.546,14.553,0.567,89.29
2912.8,-29.524,-53.021,-29.793,-53.527,14.457,0.573,89.41
2917.8,-29.649,-53.015,-29.931,-53.527,14.347,0.584,89.54
2922.8,-29.805,-53.022,-30.087,-53.538,14.203,0.589,89.70
2925.2,-29.881,-53.029,-30.168,-53.546,14.132,0.591,89.77
2929.2,-30.019,-53.047,-30.296,-53.560,14.001,0.584,89.91
2934.2,-30.180,-53.063,-30.452,-53.581,13.849,0.585,90.07
2939.2,-30.345,-53.092,-30.619,-53.612,13.689,0.588,90.24
2944.2,-30.513,-53.128,-30.788,-53.649,13.522,0.589,90.41
2949.2,-30.691,-53.170,-30.965,-53.690,13.345,0.588,90.60
2954.2,-30.860,-53.210,-31.132,-53.730,13.176,0.587,90.77
2957.5,-30.964,-53.235,-31.238,-53.756,13.072,0.588,90.88
2960.6,-31.076,-53.264,-31.353,-53.784,12.960,0.589,90.99
2965.6,-31.250,-53.306,-31.526,-53.826,12.785,0.589,91.17
2970.6,-31.422,-53.348,-31.697,-53.868,12.614,0.588,91.34
2975.6,-31.596,-53.390,-31.871,-53.910,12.440,0.588,91.53
2980.6,-31.767,-53.431,-32.044,-53.952,12.270,0.590,91.70
2985.6,-31.930,-53.464,-32.207,-53.987,12.111,0.592,91.87
2989.7,-32.060,-53.488,-32.341,-54.012,11.986,0.595,92.00
2992.1,-32.132,-53.501,-32.412,-54.025,11.917,0.594,92.07
2997.1,-32.302,-53.530,-32.582,-54.054,11.754,0.595,92.24
3002.1,-32.479,-53.560,-32.760,-54.085,11.585,0.595,92.43
3007.1,-32.652,-53.588,-32.937,-54.113,11.420,0.597,92.60
3012.1,-32.830,-53.612,-33.112,-54.134,11.254,0.593,92.78
3017.1,-33.004,-53.630,-33.284,-54.152,11.094,0.592,92.95
3022.0,-33.181,-53.648,-33.462,-54.170,10.934,0.594,93.13
3023.5,-33.235,-53.653,-33.517,-54.176,10.884,0.594,93.18
3028.5,-33.408,-53.669,-33.690,-54.192,10.728,0.594,93.36
3033.5,-33.578,-53.681,-33.862,-54.204,10.577,0.595,93.53
3038.5,-33.749,-53.691,-34.032,-54.214,10.426,0.594,93.70
3043.5,-33.918,-53.700,-34.201,-54.223,10.279,0.594,93.87
3048.5,-34.078,-53.709,-34.361,-54.232,10.140,0.595,94.03
3053.5,-34.239,-53.717,-34.521,-54.240,10.001,0.594,94.19
3054.9,-34.285,-53.719,-34.571,-54.242,9.961,0.596,94.24
3059.9,-34.452,-53.725,-34.738,-54.249,9.819,0.596,94.41
3064.9,-34.622,-53.734,-34.904,-54.255,9.675,0.593,94.57
3069.9,-34.794,-53.739,-35.075,-54.262,9.531,0.594,94.75
3074.9,-34.963,-53.745,-35.252,-54.268,9.390,0.598,94.91
3079.9,-35.148,-53.753,-35.440,-54.277,9.235,0.599,95.10
3084.9,-35.334,-53.763,-35.622,-54.286,9.081,0.597,95.29
3086.5,-35.392,-53.766,-35.681,-54.289,9.033,0.598,95.35
3091.3,-35.573,-53.775,-35.865,-54.299,8.884,0.600,95.53
3096.3,-35.752,-53.787,-36.039,-54.311,8.737,0.597,95.71
3101.3,-35.928,-53.809,-36.216,-54.334,8.586,0.598,95.88
3106.3,-36.109,-53.837,-36.396,-54.363,8.429,0.599,96.06
3111.3,-36.288,-53.867,-36.577,-54.393,8.273,0.600,96.24
3116.3,-36.457,-53.895,-36.743,-54.421,8.127,0.598,96.43
3118.7,-36.531,-53.907,-36.814,-54.437,8.063,0.601,96.50
3122.7,-36.667,-53.944,-36.944,-54.477,7.937,0.601,96.64
3127.7,-36.834,-54.002,-37.108,-54.537,7.774,0.601,96.82
3132.7,-36.996,-54.064,-37.270,-54.599,7.613,0.601,96.99
3137.7,-37.168,-54.131,-37.446,-54.668,7.443,0.605,97.17
3142.7,-37.328,-54.192,-37.596,-54.740,7.285,0.610,97.34
3147.7,-37.486,-54.281,-37.753,-54.831,7.109,0.612,97.52
3151.0,-37.589,-54.342,-37.851,-54.890,6.993,0.608,97.64
3154.1,-37.690,-54.403,-37.955,-54.953,6.879,0.611,97.77
3159.1,-37.846,-54.498,-38.112,-55.049,6.701,0.612,97.95
3164.1,-37.993,-54.582,-38.252,-55.138,6.538,0.613,98.12
3169.1,-38.143,-54.686,-38.400,-55.245,6.358,0.616,98.30
3174.1,-38.273,-54.783,-38.529,-55.342,6.198,0.615,98.46
3179.1,-38.421,-54.895,-38.675,-55.453,6.015,0.613,98.64
3183.2,-38.539,-54.985,-38.796,-55.545,5.869,0.617,98.79
3185.6,-38.606,-55.035,-38.862,-55.596,5.786,0.616,98.87
3190.6,-38.750,-55.143,-39.003,-55.705,5.609,0.617,99.06
3195.6,-38.897,-55.262,-39.146,-55.824,5.422,0.615,99.25
3200.6,-39.045,-55.387,-39.294,-55.949,5.230,0.616,99.44
3205.6,-39.196,-55.516,-39.448,-56.080,5.033,0.618,99.64
3210.6,-39.347,-55.645,-39.597,-56.208,4.835,0.616,99.84
3215.5,-39.492,-55.770,-39.743,-56.333,4.646,0.617,100.03
3217.0,-39.536,-55.806,-39.787,-56.370,4.590,0.617,100.08
3222.0,-39.685,-55.937,-39.935,-56.503,4.393,0.618,100.28
3227.0,-39.835,-56.073,-40.085,-56.639,4.192,0.619,100.49
3232.0,-39.986,-56.211,-40.236,-56.777,3.989,0.619,100.69
3237.0,-40.132,-56.345,-40.381,-56.909,3.792,0.617,100.89
3242.0,-40.281,-56.481,-40.531,-57.047,3.593,0.619,101.09
3247.0,-40.432,-56.614,-40.673,-57.183,3.394,0.618,101.29
3248.4,-40.474,-56.655,-40.714,-57.226,3.336,0.619,101.35
3253.4,-40.615,-56.806,-40.854,-57.376,3.130,0.619,101.55
3258.4,-40.753,-56.956,-40.994,-57.529,2.927,0.623,101.76
3263.4,-40.893,-57.108,-41.130,-57.678,2.721,0.617,101.97
3268.4,-41.033,-57.262,-41.274,-57.835,2.513,0.621,102.17
3273.4,-41.157,-57.397,-41.395,-57.967,2.331,0.619,102.35
3278.4,-41.290,-57.542,-41.531,-58.116,2.134,0.623,102.56
3280.0,-41.331,-57.587,-41.573,-58.162,2.074,0.624,102.62
3284.8,-41.459,-57.726,-41.698,-58.298,1.886,0.620,102.81
3289.8,-41.584,-57.863,-41.823,-58.434,1.702,0.619,102.99
3294.8,-41.714,-58.005,-41.955,-58.578,1.511,0.621,103.18
