t_s,gt_x,gt_y,ekf_x,ekf_y,gt_error_m,divergence_m,gt_travelled_m
1925.0,-30.302,-2.923,-34.094,-9.317,37.162,7.434,56.68
1930.0,-30.325,-2.842,-34.115,-9.233,37.212,7.430,56.76
1935.0,-30.362,-2.747,-34.150,-9.135,37.265,7.427,56.86
1940.0,-30.400,-2.651,-34.188,-9.039,37.319,7.427,56.97
1945.0,-30.435,-2.562,-34.223,-8.949,37.368,7.426,57.06
1950.0,-30.473,-2.466,-34.261,-8.853,37.422,7.426,57.16
1955.0,-30.512,-2.384,-34.301,-8.780,37.464,7.434,57.26
1960.0,-30.570,-2.297,-34.362,-8.701,37.499,7.443,57.36
1965.0,-30.630,-2.222,-34.423,-8.628,37.523,7.445,57.46
1970.0,-30.679,-2.163,-34.472,-8.569,37.541,7.444,57.53
1975.0,-30.730,-2.102,-34.523,-8.507,37.560,7.444,57.61
1980.0,-30.781,-2.040,-34.575,-8.446,37.579,7.444,57.69
1985.0,-30.834,-1.976,-34.628,-8.382,37.600,7.444,57.77
1990.0,-30.893,-1.905,-34.687,-8.310,37.622,7.444,57.86
1995.0,-30.953,-1.833,-34.747,-8.238,37.645,7.444,57.97
2000.0,-30.995,-1.782,-34.794,-8.194,37.662,7.452,58.03
2005.0,-31.058,-1.729,-34.868,-8.154,37.668,7.469,58.12
2010.0,-31.148,-1.686,-34.961,-8.114,37.651,7.474,58.21
2015.0,-31.239,-1.648,-35.053,-8.076,37.629,7.474,58.31
2020.0,-31.330,-1.611,-35.144,-8.039,37.607,7.474,58.41
2025.0,-31.426,-1.572,-35.240,-8.000,37.584,7.474,58.51
2030.0,-31.514,-1.537,-35.329,-7.964,37.562,7.475,58.61
2035.0,-31.565,-1.519,-35.377,-7.947,37.547,7.472,58.66
2040.0,-31.632,-1.502,-35.444,-7.938,37.523,7.480,58.73
2045.0,-31.731,-1.507,-35.537,-7.945,37.463,7.479,58.83
2050.0,-31.828,-1.518,-35.631,-7.959,37.398,7.480,58.93
2055.0,-31.932,-1.536,-35.736,-7.976,37.325,7.480,59.03
2060.0,-32.026,-1.550,-35.820,-7.999,37.261,7.483,59.13
2065.0,-32.119,-1.584,-35.909,-8.038,37.180,7.484,59.23
2070.0,-32.213,-1.628,-36.000,-8.081,37.091,7.483,59.33
2075.0,-32.307,-1.672,-36.094,-8.126,37.002,7.483,59.43
2080.0,-32.401,-1.717,-36.188,-8.171,36.912,7.483,59.54
2085.0,-32.495,-1.762,-36.284,-8.217,36.822,7.484,59.64
2090.0,-32.589,-1.807,-36.378,-8.261,36.732,7.484,59.75
2095.0,-32.684,-1.847,-36.463,-8.307,36.647,7.485,59.85
2100.0,-32.773,-1.899,-36.550,-8.362,36.554,7.485,59.96
2105.0,-32.861,-1.957,-36.639,-8.420,36.457,7.486,60.06
2110.0,-32.945,-2.012,-36.723,-8.476,36.364,7.486,60.16
2115.0,-33.147,-2.146,-36.919,-8.606,36.142,7.481,60.40
2120.0,-33.237,-2.205,-37.013,-8.668,36.043,7.485,60.51
2125.0,-33.325,-2.264,-37.103,-8.727,35.945,7.486,60.61
2130.0,-33.414,-2.323,-37.192,-8.786,35.847,7.486,60.72
2135.0,-33.502,-2.380,-37.280,-8.844,35.751,7.487,60.82
2140.0,-33.591,-2.436,-37.363,-8.906,35.656,7.489,60.93
2145.0,-33.674,-2.500,-37.445,-8.970,35.557,7.489,61.03
2150.0,-33.778,-2.582,-37.549,-9.051,35.432,7.488,61.17
2155.0,-33.976,-2.737,-37.745,-9.205,35.194,7.486,61.42
2160.0,-34.174,-2.893,-37.942,-9.360,34.956,7.484,61.67
2165.0,-34.372,-3.048,-38.140,-9.515,34.719,7.484,61.93
2170.0,-34.554,-3.194,-38.322,-9.666,34.498,7.489,62.16
2175.0,-34.726,-3.341,-38.495,-9.815,34.281,7.491,62.38
2180.0,-34.903,-3.495,-38.671,-9.968,34.057,7.490,62.62
2185.0,-35.069,-3.639,-38.834,-10.110,33.847,7.487,62.84
2190.0,-35.241,-3.788,-39.007,-10.261,33.630,7.489,63.06
2195.0,-35.407,-3.935,-39.172,-10.410,33.417,7.490,63.28
2200.0,-35.571,-4.085,-39.338,-10.563,33.203,7.493,63.51
2205.0,-35.737,-4.238,-39.501,-10.712,32.986,7.489,63.74
2210.0,-35.900,-4.388,-39.663,-10.862,32.773,7.488,63.96
2215.0,-36.061,-4.537,-39.828,-11.014,32.562,7.493,64.18
2220.0,-36.216,-4.681,-39.982,-11.160,32.358,7.494,64.39
2225.0,-36.371,-4.828,-40.136,-11.307,32.153,7.494,64.60
2230.0,-36.525,-4.975,-40.291,-11.454,31.947,7.495,64.81
2235.0,-36.670,-5.113,-40.434,-11.590,31.753,7.491,65.01
2240.0,-36.822,-5.258,-40.587,-11.736,31.551,7.493,65.23
2245.0,-36.958,-5.387,-40.721,-11.866,31.371,7.492,65.42
2250.0,-37.095,-5.521,-40.859,-12.000,31.186,7.494,65.61
2255.0,-37.231,-5.629,-40.995,-12.134,31.023,7.516,65.78
2260.0,-37.349,-5.740,-41.126,-12.268,30.868,7.541,65.95
2265.0,-37.486,-5.873,-41.259,-12.403,30.684,7.541,66.14
2270.0,-37.600,-5.974,-41.381,-12.524,30.539,7.563,66.29
2275.0,-37.669,-6.007,-41.501,-12.616,30.476,7.640,66.36
2280.0,-37.705,-6.022,-41.606,-12.684,30.445,7.720,66.40
2285.0,-37.730,-6.031,-41.689,-12.733,30.424,7.783,66.43
2290.0,-37.761,-6.041,-41.799,-12.793,30.401,7.868,66.46
2295.0,-37.790,-6.043,-41.900,-12.845,30.384,7.947,66.49
2300.0,-37.820,-6.043,-42.001,-12.898,30.369,8.029,66.52
2305.0,-37.847,-6.042,-42.100,-12.949,30.356,8.111,66.55
2310.0,-37.872,-6.040,-42.199,-13.001,30.345,8.196,66.57
2315.0,-37.894,-6.038,-42.292,-13.050,30.336,8.277,66.59
2320.0,-37.893,-6.027,-42.297,-13.053,30.347,8.293,66.62
2325.0,-37.656,-5.893,-42.297,-13.053,30.580,8.533,66.90
2330.0,-37.422,-5.763,-42.297,-13.053,30.811,8.770,67.16
2335.0,-37.356,-5.745,-42.297,-13.053,30.860,8.822,67.25
2340.0,-37.357,-5.748,-42.297,-13.053,30.857,8.819,67.28
2345.0,-37.378,-5.720,-42.297,-13.053,30.870,8.830,67.31
2350.0,-37.370,-5.757,-42.301,-13.100,30.843,8.845,67.36
2355.0,-37.360,-5.811,-42.293,-13.175,30.801,8.864,67.42
2360.0,-37.322,-5.902,-42.266,-13.270,30.742,8.873,67.52
2365.0,-37.291,-5.965,-42.237,-13.367,30.704,8.902,67.59
2370.0,-37.282,-6.020,-42.223,-13.452,30.661,8.924,67.65
2375.0,-37.282,-6.057,-42.223,-13.549,30.630,8.975,67.68
2380.0,-37.289,-6.158,-42.226,-13.647,30.539,8.969,67.78
2385.0,-37.297,-6.261,-42.233,-13.749,30.447,8.969,67.89
2390.0,-37.304,-6.364,-42.240,-13.853,30.355,8.969,67.99
2395.0,-37.313,-6.458,-42.247,-13.944,30.270,8.966,68.08
2400.0,-37.337,-6.549,-42.264,-14.031,30.180,8.959,68.18
2405.0,-37.362,-6.641,-42.288,-14.125,30.088,8.960,68.27
2410.0,-37.388,-6.735,-42.314,-14.217,29.994,8.957,68.37
2415.0,-37.414,-6.825,-42.340,-14.309,29.904,8.959,68.46
2420.0,-37.441,-6.919,-42.366,-14.401,29.810,8.958,68.57
2425.0,-37.468,-7.013,-42.393,-14.496,29.715,8.958,68.67
2430.0,-37.495,-7.107,-42.420,-14.590,29.621,8.959,68.76
2435.0,-37.522,-7.198,-42.447,-14.681,29.530,8.958,68.86
2440.0,-37.556,-7.283,-42.479,-14.765,29.439,8.956,68.95
2445.0,-37.591,-7.363,-42.514,-14.843,29.352,8.954,69.04
2450.0,-37.645,-7.480,-42.566,-14.958,29.225,8.952,69.16
2455.0,-37.697,-7.593,-42.620,-15.074,29.102,8.955,69.29
2460.0,-37.748,-7.703,-42.670,-15.181,28.981,8.952,69.41
2465.0,-37.803,-7.821,-42.725,-15.300,28.852,8.954,69.54
2470.0,-37.858,-7.939,-42.780,-15.419,28.723,8.954,69.67
2475.0,-37.908,-8.046,-42.831,-15.526,28.606,8.955,69.78
2480.0,-37.969,-8.157,-42.894,-15.638,28.479,8.957,69.91
2485.0,-38.035,-8.264,-42.959,-15.743,28.353,8.954,70.04
2490.0,-38.101,-8.368,-43.025,-15.847,28.229,8.954,70.17
2495.0,-38.167,-8.470,-43.092,-15.949,28.108,8.955,70.29
2500.0,-38.231,-8.569,-43.156,-16.048,27.990,8.954,70.41
2505.0,-38.298,-8.672,-43.222,-16.150,27.868,8.954,70.53
2510.0,-38.359,-8.766,-43.283,-16.244,27.756,8.953,70.64
2515.0,-38.424,-8.863,-43.348,-16.341,27.639,8.953,70.75
2520.0,-38.502,-8.966,-43.426,-16.445,27.511,8.955,70.88
2525.0,-38.591,-9.080,-43.515,-16.559,27.367,8.954,71.03
2530.0,-38.686,-9.201,-43.609,-16.680,27.214,8.954,71.18
2535.0,-38.778,-9.320,-43.701,-16.798,27.064,8.952,71.33
2540.0,-38.872,-9.441,-43.797,-16.919,26.912,8.954,71.48
2545.0,-38.968,-9.563,-43.893,-17.042,26.757,8.955,71.64
2550.0,-39.066,-9.686,-43.988,-17.161,26.602,8.950,71.79
2555.0,-39.171,-9.811,-44.095,-17.287,26.440,8.952,71.96
2560.0,-39.278,-9.936,-44.201,-17.409,26.277,8.949,72.13
2565.0,-39.386,-10.056,-44.308,-17.531,26.119,8.950,72.29
2570.0,-39.491,-10.180,-44.415,-17.654,25.958,8.950,72.45
2575.0,-39.597,-10.307,-44.518,-17.774,25.794,8.942,72.61
2580.0,-39.685,-10.395,-44.613,-17.885,25.674,8.966,72.74
2585.0,-39.767,-10.490,-44.700,-17.983,25.550,8.971,72.86
2590.0,-39.867,-10.594,-44.794,-18.089,25.409,8.970,73.01
2595.0,-39.956,-10.663,-44.888,-18.189,25.304,8.997,73.12
2600.0,-40.014,-10.687,-44.980,-18.266,25.254,9.062,73.18
2605.0,-40.080,-10.693,-45.077,-18.340,25.214,9.135,73.26
2610.0,-40.157,-10.695,-45.187,-18.422,25.173,9.220,73.34
2615.0,-40.233,-10.696,-45.292,-18.500,25.134,9.300,73.41
2620.0,-40.308,-10.695,-45.397,-18.578,25.097,9.383,73.49
2625.0,-40.383,-10.696,-45.503,-18.656,25.058,9.465,73.56
2630.0,-40.455,-10.697,-45.531,-18.677,25.021,9.458,73.63
2635.0,-40.514,-10.697,-45.530,-18.677,24.991,9.425,73.69
2640.0,-40.573,-10.698,-45.530,-18.677,24.961,9.393,73.75
2645.0,-40.643,-10.699,-45.530,-18.677,24.925,9.356,73.82
2650.0,-40.671,-10.680,-45.530,-18.677,24.928,9.358,73.89
2655.0,-40.463,-10.518,-45.530,-18.677,25.172,9.604,74.15
2660.0,-40.266,-10.369,-45.530,-18.677,25.400,9.835,74.40
2665.0,-40.072,-10.230,-45.530,-18.677,25.617,10.057,74.63
2670.0,-39.868,-10.079,-45.527,-18.674,25.851,10.291,74.89
2675.0,-39.724,-9.979,-45.527,-18.674,26.011,10.455,75.07
2680.0,-39.705,-9.995,-45.527,-18.674,26.006,10.451,75.09
2685.0,-39.700,-10.000,-45.527,-18.674,26.005,10.450,75.10
2690.0,-39.706,-10.007,-45.527,-18.674,25.995,10.441,75.11
2695.0,-39.711,-10.014,-45.527,-18.674,25.987,10.432,75.11
2700.0,-39.711,-10.014,-45.527,-18.674,25.987,10.432,75.11
2705.0,-39.623,-9.967,-45.434,-18.631,26.072,10.432,75.20
2710.0,-39.419,-9.877,-45.220,-18.536,26.255,10.423,75.43
2715.0,-39.212,-9.785,-45.012,-18.447,26.441,10.425,75.65
2720.0,-38.992,-9.695,-44.796,-18.357,26.632,10.427,75.88
2725.0,-38.764,-9.600,-44.569,-18.263,26.834,10.428,76.14
2730.0,-38.539,-9.506,-44.342,-18.168,27.033,10.426,76.38
2735.0,-38.315,-9.412,-44.121,-18.075,27.232,10.428,76.62
2740.0,-38.090,-9.318,-43.892,-17.980,27.434,10.425,76.86
2745.0,-37.860,-9.223,-43.665,-17.885,27.639,10.427,77.12
2750.0,-37.755,-9.187,-43.552,-17.838,27.727,10.413,77.23
2755.0,-37.758,-9.205,-43.552,-17.838,27.711,10.398,77.25
2760.0,-37.755,-9.216,-43.552,-17.838,27.702,10.389,77.26
2765.0,-37.762,-9.216,-43.552,-17.838,27.699,10.386,77.26
2770.0,-37.785,-9.223,-43.552,-17.841,27.680,10.370,77.29
2775.0,-37.795,-9.322,-43.552,-17.931,27.592,10.357,77.39
2780.0,-37.836,-9.452,-43.583,-18.053,27.461,10.345,77.52
2785.0,-37.881,-9.592,-43.628,-18.193,27.320,10.345,77.67
2790.0,-37.929,-9.736,-43.676,-18.337,27.174,10.344,77.82
2795.0,-37.976,-9.878,-43.722,-18.478,27.029,10.343,77.97
2800.0,-38.023,-10.020,-43.770,-18.622,26.885,10.345,78.12
2805.0,-38.070,-10.162,-43.818,-18.766,26.741,10.347,78.27
2810.0,-38.117,-10.303,-43.863,-18.902,26.598,10.342,78.41
2815.0,-38.162,-10.433,-43.910,-19.043,26.465,10.352,78.55
2820.0,-38.210,-10.583,-43.959,-19.192,26.314,10.352,78.71
2825.0,-38.260,-10.725,-44.007,-19.341,26.168,10.357,78.87
2830.0,-38.306,-10.879,-44.054,-19.485,26.015,10.350,79.03
2835.0,-38.346,-10.998,-44.098,-19.611,25.894,10.357,79.15
2840.0,-38.394,-11.111,-44.148,-19.724,25.774,10.359,79.27
2845.0,-38.448,-11.224,-44.202,-19.838,25.651,10.360,79.40
2850.0,-38.500,-11.336,-44.258,-19.953,25.529,10.364,79.52
2855.0,-38.556,-11.455,-44.314,-20.070,25.399,10.362,79.65
2860.0,-38.612,-11.571,-44.370,-20.187,25.271,10.362,79.78
2865.0,-38.668,-11.687,-44.425,-20.301,25.145,10.361,79.91
2870.0,-38.734,-11.790,-44.487,-20.408,25.022,10.362,80.03
2875.0,-38.808,-11.906,-44.563,-20.527,24.885,10.365,80.17
2880.0,-38.894,-12.037,-44.649,-20.657,24.728,10.364,80.32
2885.0,-38.975,-12.160,-44.730,-20.780,24.580,10.365,80.47
2890.0,-39.048,-12.271,-44.803,-20.890,24.448,10.364,80.60
2895.0,-39.119,-12.377,-44.875,-21.001,24.320,10.368,80.74
2900.0,-39.182,-12.481,-44.944,-21.096,24.200,10.365,80.86
2905.0,-39.287,-12.618,-45.051,-21.234,24.026,10.366,81.03
2910.0,-39.381,-12.737,-45.144,-21.352,23.876,10.365,81.18
2915.0,-39.466,-12.844,-45.227,-21.458,23.739,10.363,81.32
2920.0,-39.566,-12.973,-45.330,-21.587,23.576,10.364,81.48
2925.0,-39.680,-13.117,-45.445,-21.733,23.393,10.367,81.66
2930.0,-39.793,-13.259,-45.562,-21.876,23.212,10.370,81.84
2935.0,-39.910,-13.396,-45.679,-22.012,23.032,10.369,82.02
2940.0,-40.016,-13.518,-45.787,-22.136,22.872,10.372,82.19
2945.0,-40.127,-13.646,-45.899,-22.265,22.703,10.373,82.36
2950.0,-40.238,-13.772,-46.011,-22.392,22.536,10.374,82.53
2955.0,-40.355,-13.906,-46.129,-22.528,22.359,10.376,82.71
2960.0,-40.477,-14.046,-46.250,-22.665,22.175,10.374,82.89
2965.0,-40.599,-14.180,-46.375,-22.801,21.996,10.377,83.07
2970.0,-40.723,-14.315,-46.500,-22.937,21.815,10.379,83.25
2975.0,-40.848,-14.450,-46.626,-23.072,21.633,10.379,83.43
2980.0,-40.975,-14.587,-46.752,-23.209,21.448,10.378,83.62
2985.0,-41.103,-14.726,-46.880,-23.347,21.261,10.378,83.81
2990.0,-41.228,-14.861,-47.006,-23.483,21.080,10.379,83.99
2995.0,-41.343,-14.983,-47.123,-23.605,20.914,10.380,84.17
3000.0,-41.464,-15.110,-47.247,-23.735,20.741,10.385,84.34
3005.0,-41.585,-15.237,-47.368,-23.862,20.568,10.385,84.52
3010.0,-41.688,-15.344,-47.472,-23.971,20.422,10.386,84.66
3015.0,-41.794,-15.455,-47.578,-24.082,20.271,10.387,84.82
3020.0,-41.904,-15.570,-47.686,-24.195,20.114,10.384,84.98
3025.0,-42.026,-15.697,-47.808,-24.321,19.941,10.383,85.15
3030.0,-42.151,-15.826,-47.934,-24.452,19.764,10.385,85.33
3035.0,-42.267,-15.952,-48.059,-24.581,19.595,10.393,85.50
3040.0,-42.410,-16.089,-48.189,-24.713,19.402,10.381,85.71
3045.0,-42.531,-16.208,-48.313,-24.836,19.237,10.385,85.87
3050.0,-42.655,-16.335,-48.449,-24.977,19.063,10.405,86.05
3055.0,-42.800,-16.484,-48.597,-25.128,18.859,10.408,86.26
3060.0,-42.956,-16.643,-48.753,-25.287,18.641,10.409,86.48
3065.0,-43.112,-16.802,-48.910,-25.447,18.423,10.409,86.71
3070.0,-43.261,-16.953,-49.062,-25.602,18.215,10.414,86.91
3075.0,-43.407,-17.102,-49.210,-25.752,18.012,10.416,87.12
3080.0,-43.542,-17.239,-49.346,-25.890,17.824,10.418,87.32
3085.0,-43.686,-17.386,-49.489,-26.035,17.623,10.416,87.53
3090.0,-43.837,-17.539,-49.642,-26.190,17.413,10.418,87.74
3095.0,-43.989,-17.692,-49.795,-26.345,17.203,10.421,87.96
3100.0,-44.143,-17.846,-49.953,-26.505,16.991,10.427,88.17
3105.0,-44.298,-18.008,-50.109,-26.663,16.772,10.425,88.39
3110.0,-44.445,-18.160,-50.259,-26.819,16.566,10.430,88.60
3115.0,-44.585,-18.307,-50.400,-26.967,16.368,10.431,88.80
3120.0,-44.738,-18.467,-50.556,-27.130,16.152,10.435,89.03
3125.0,-44.889,-18.624,-50.707,-27.287,15.940,10.435,89.25
3130.0,-45.036,-18.778,-50.857,-27.445,15.732,10.440,89.46
3135.0,-45.177,-18.937,-50.997,-27.607,15.524,10.442,89.68
3140.0,-45.319,-19.104,-51.137,-27.772,15.308,10.439,89.89
3145.0,-45.455,-19.266,-51.277,-27.939,15.100,10.446,90.10
3150.0,-45.593,-19.430,-51.413,-28.101,14.889,10.444,90.32
3155.0,-45.723,-19.585,-51.543,-28.260,14.690,10.447,90.52
3160.0,-45.846,-19.754,-51.659,-28.433,14.482,10.446,90.73
3165.0,-45.962,-19.939,-51.776,-28.622,14.264,10.450,90.95
3170.0,-46.075,-20.123,-51.890,-28.807,14.048,10.451,91.16
3175.0,-46.179,-20.293,-51.994,-28.978,13.848,10.451,91.36
3180.0,-46.278,-20.453,-52.082,-29.139,13.661,10.446,91.55
3185.0,-46.361,-20.645,-52.159,-29.330,13.453,10.442,91.77
3190.0,-46.431,-20.834,-52.232,-29.526,13.254,10.450,91.97
3195.0,-46.499,-21.017,-52.305,-29.721,13.061,10.463,92.16
3200.0,-46.560,-21.182,-52.361,-29.888,12.888,10.461,92.33
3205.0,-46.607,-21.362,-52.403,-30.068,12.709,10.459,92.52
3210.0,-46.648,-21.548,-52.444,-30.259,12.527,10.463,92.71
3215.0,-46.687,-21.732,-52.483,-30.444,12.349,10.464,92.90
3220.0,-46.726,-21.915,-52.523,-30.623,12.172,10.461,93.09
3225.0,-46.773,-22.097,-52.572,-30.803,11.993,10.461,93.27
3230.0,-46.824,-22.280,-52.625,-30.990,11.810,10.465,93.46
3235.0,-46.876,-22.462,-52.677,-31.172,11.628,10.465,93.65
3240.0,-46.927,-22.641,-52.729,-31.353,11.448,10.467,93.84
3245.0,-46.979,-22.824,-52.781,-31.535,11.267,10.467,94.03
3250.0,-47.031,-23.008,-52.832,-31.717,11.083,10.465,94.22
3255.0,-47.084,-23.194,-52.886,-31.904,10.898,10.465,94.41
