t_s,gt_x,gt_y,ekf_x,ekf_y,gt_error_m,divergence_m,gt_travelled_m
1847.9,-20.623,2.654,-22.556,3.634,65.880,2.167,65.39
1852.9,-20.723,2.683,-22.655,3.663,65.791,2.167,65.49
1857.9,-20.933,2.744,-22.865,3.724,65.602,2.166,65.70
1862.9,-21.117,2.797,-23.046,3.776,65.437,2.164,65.89
1867.9,-21.305,2.851,-23.234,3.830,65.268,2.164,66.10
1870.0,-21.393,2.877,-23.320,3.855,65.189,2.161,66.19
1875.0,-21.605,2.921,-23.535,3.910,64.995,2.168,66.40
1880.0,-21.851,2.971,-23.777,3.961,64.770,2.165,66.65
1885.0,-22.079,3.008,-24.024,4.008,64.559,2.187,66.89
1890.0,-22.258,3.020,-24.250,4.035,64.388,2.236,67.07
1895.0,-22.455,3.029,-24.485,4.052,64.200,2.273,67.26
1900.0,-22.639,3.030,-24.704,4.064,64.023,2.310,67.44
1902.0,-22.713,3.029,-24.797,4.069,63.950,2.328,67.52
1907.0,-22.888,3.028,-25.018,4.080,63.781,2.375,67.69
1912.0,-23.090,3.031,-25.255,4.092,63.587,2.411,67.89
1917.0,-23.291,3.030,-25.482,4.101,63.393,2.439,68.10
1922.0,-23.487,3.029,-25.714,4.112,63.203,2.476,68.30
1927.0,-23.692,3.031,-25.944,4.122,63.006,2.503,68.50
1932.0,-23.902,3.031,-26.179,4.132,62.803,2.529,68.71
1934.1,-23.988,3.030,-26.274,4.135,62.720,2.539,68.79
1939.1,-24.190,3.030,-26.505,4.145,62.525,2.570,68.99
1944.1,-24.404,3.031,-26.602,4.149,62.319,2.466,69.21
1949.1,-24.615,3.028,-26.602,4.149,62.114,2.282,69.43
1954.1,-24.825,3.025,-26.606,4.149,61.911,2.105,69.63
1959.1,-25.056,3.024,-26.648,4.151,61.688,1.951,69.86
1964.1,-25.282,3.025,-26.889,4.162,61.470,1.969,70.09
1966.2,-25.375,3.025,-26.987,4.166,61.380,1.975,70.18
1971.2,-25.601,3.024,-27.226,4.177,61.163,1.992,70.41
1976.2,-25.823,3.026,-27.463,4.188,60.949,2.010,70.63
1981.2,-26.057,3.028,-27.702,4.197,60.724,2.018,70.87
1986.2,-26.291,3.028,-27.945,4.205,60.500,2.030,71.10
1991.2,-26.524,3.029,-28.187,4.213,60.275,2.042,71.33
1996.2,-26.767,3.033,-28.427,4.218,60.042,2.040,71.58
1998.2,-26.869,3.033,-28.536,4.219,59.944,2.046,71.68
2003.2,-27.115,3.034,-28.780,4.221,59.709,2.045,71.92
2008.2,-27.346,3.029,-29.013,4.221,59.485,2.050,72.15
2013.2,-27.586,3.014,-29.249,4.205,59.250,2.046,72.39
2018.2,-27.827,2.992,-29.496,4.182,59.013,2.050,72.64
2023.2,-28.021,2.973,-29.687,4.164,58.821,2.048,72.83
2028.2,-28.223,2.944,-29.888,4.136,58.619,2.047,73.04
2030.4,-28.319,2.929,-29.978,4.121,58.523,2.042,73.13
2035.3,-28.539,2.890,-30.190,4.081,58.301,2.036,73.35
2040.3,-28.765,2.844,-30.408,4.037,58.070,2.030,73.59
2045.3,-28.979,2.799,-30.618,3.990,57.852,2.027,73.81
2050.3,-29.152,2.744,-30.829,3.942,57.671,2.061,73.99
2055.3,-29.193,2.718,-30.998,3.937,57.624,2.179,74.04
2060.3,-29.214,2.706,-31.130,3.951,57.601,2.285,74.06
2062.7,-29.222,2.702,-31.180,3.960,57.592,2.327,74.07
2067.4,-29.218,2.698,-31.241,3.970,57.595,2.389,74.08
2072.4,-29.214,2.697,-31.318,3.980,57.598,2.465,74.09
2077.4,-29.212,2.696,-31.394,3.990,57.600,2.536,74.09
2082.4,-29.204,2.698,-31.449,3.995,57.608,2.593,74.10
2087.4,-29.197,2.698,-31.519,4.001,57.615,2.663,74.10
2092.4,-29.191,2.699,-31.590,4.006,57.621,2.733,74.11
2094.9,-29.188,2.699,-31.625,4.008,57.624,2.767,74.11
2099.5,-29.189,2.697,-31.703,4.011,57.622,2.836,74.12
2104.5,-29.184,2.698,-31.776,4.012,57.628,2.906,74.12
2109.5,-29.178,2.700,-31.845,4.012,57.633,2.973,74.13
2114.5,-29.172,2.701,-31.919,4.010,57.639,3.043,74.13
2119.5,-29.166,2.702,-31.991,4.007,57.645,3.112,74.14
2124.5,-29.160,2.703,-32.063,4.001,57.651,3.180,74.14
2127.2,-29.158,2.703,-32.104,3.997,57.654,3.218,74.15
2131.5,-29.156,2.702,-32.173,3.990,57.655,3.280,74.15
2136.5,-29.158,2.699,-32.260,3.981,57.653,3.357,74.15
2141.5,-29.153,2.700,-32.332,3.973,57.658,3.425,74.15
2146.5,-29.147,2.699,-32.404,3.963,57.663,3.494,74.16
2151.5,-29.141,2.696,-32.473,3.953,57.668,3.561,74.16
2156.5,-29.136,2.693,-32.548,3.940,57.672,3.633,74.17
2159.4,-29.134,2.692,-32.591,3.932,57.673,3.673,74.17
2163.6,-29.134,2.691,-32.658,3.918,57.674,3.731,74.17
2168.6,-29.127,2.687,-32.729,3.902,57.679,3.801,74.18
2173.6,-29.123,2.684,-32.806,3.883,57.682,3.873,74.18
2178.6,-29.120,2.668,-32.895,3.858,57.680,3.958,74.20
2183.6,-29.269,2.580,-33.024,3.797,57.512,3.947,74.37
2188.6,-29.423,2.464,-33.187,3.678,57.333,3.955,74.57
2191.7,-29.523,2.380,-33.286,3.595,57.213,3.955,74.70
2195.7,-29.653,2.267,-33.416,3.483,57.057,3.954,74.88
2200.7,-29.815,2.122,-33.578,3.338,56.862,3.955,75.09
2205.7,-29.977,1.976,-33.743,3.189,56.666,3.957,75.31
2210.7,-30.137,1.849,-33.897,3.067,56.478,3.953,75.51
2215.7,-30.304,1.732,-34.071,2.950,56.285,3.959,75.71
2220.7,-30.484,1.616,-34.253,2.833,56.081,3.961,75.93
2223.9,-30.602,1.541,-34.371,2.758,55.947,3.961,76.07
2227.7,-30.730,1.461,-34.498,2.679,55.803,3.960,76.22
2232.7,-30.879,1.372,-34.648,2.599,55.635,3.963,76.40
2237.7,-31.057,1.295,-34.824,2.526,55.443,3.963,76.59
2242.7,-31.239,1.223,-35.008,2.454,55.248,3.964,76.78
2247.7,-31.422,1.153,-35.188,2.386,55.053,3.962,76.98
2252.7,-31.613,1.079,-35.377,2.319,54.850,3.963,77.19
2256.2,-31.760,1.035,-35.521,2.279,54.696,3.962,77.34
2259.8,-31.916,0.994,-35.682,2.238,54.535,3.966,77.50
2264.8,-32.135,0.939,-35.898,2.185,54.310,3.964,77.73
2269.8,-32.356,0.885,-36.122,2.131,54.082,3.966,77.95
2274.8,-32.576,0.832,-36.338,2.078,53.855,3.963,78.18
2279.8,-32.798,0.778,-36.561,2.025,53.628,3.964,78.41
2284.8,-33.015,0.724,-36.782,1.971,53.404,3.967,78.63
2288.4,-33.171,0.679,-36.934,1.930,53.242,3.966,78.79
2291.9,-33.322,0.636,-37.089,1.886,53.085,3.969,78.95
2296.9,-33.531,0.574,-37.296,1.826,52.867,3.967,79.17
2301.9,-33.747,0.511,-37.510,1.763,52.642,3.966,79.40
2306.9,-33.959,0.449,-37.729,1.700,52.421,3.973,79.62
2311.9,-34.170,0.388,-37.943,1.640,52.201,3.976,79.83
2316.9,-34.391,0.327,-38.162,1.579,51.972,3.974,80.06
2320.7,-34.557,0.280,-38.334,1.532,51.799,3.979,80.23
2323.9,-34.699,0.243,-38.475,1.498,51.652,3.979,80.39
2328.9,-34.919,0.192,-38.691,1.449,51.427,3.976,80.61
2333.9,-35.139,0.143,-38.914,1.399,51.202,3.979,80.84
2338.9,-35.362,0.092,-39.132,1.351,50.973,3.975,81.06
2343.9,-35.586,0.035,-39.358,1.296,50.742,3.977,81.29
2348.9,-35.815,-0.026,-39.587,1.236,50.505,3.977,81.53
2352.9,-35.996,-0.073,-39.765,1.189,50.318,3.975,81.72
2356.0,-36.124,-0.108,-39.898,1.154,50.186,3.980,81.85
2361.0,-36.324,-0.184,-40.091,1.088,49.973,3.976,82.06
2366.0,-36.535,-0.269,-40.302,1.005,49.747,3.977,82.29
2371.0,-36.753,-0.358,-40.520,0.916,49.513,3.977,82.53
2376.0,-36.966,-0.452,-40.738,0.823,49.283,3.982,82.76
2381.0,-37.176,-0.552,-40.948,0.724,49.054,3.982,82.99
2385.2,-37.351,-0.638,-41.120,0.641,48.862,3.980,83.18
2388.1,-37.476,-0.699,-41.247,0.578,48.726,3.982,83.33
2393.1,-37.685,-0.803,-41.455,0.477,48.497,3.982,83.56
2398.1,-37.898,-0.898,-41.668,0.384,48.267,3.982,83.79
2403.1,-38.117,-0.992,-41.886,0.291,48.031,3.981,84.04
2408.1,-38.335,-1.084,-42.103,0.199,47.797,3.981,84.27
2413.1,-38.499,-1.165,-42.316,0.118,47.617,4.026,84.45
2417.4,-38.547,-1.182,-42.487,0.096,47.566,4.142,84.50
2420.1,-38.552,-1.191,-42.577,0.096,47.559,4.226,84.51
2425.1,-38.552,-1.204,-42.731,0.096,47.556,4.376,84.53
2430.1,-38.552,-1.212,-42.881,0.096,47.554,4.522,84.53
2435.1,-38.537,-1.217,-42.986,0.096,47.567,4.639,84.55
2440.1,-38.283,-1.214,-42.737,0.099,47.814,4.643,84.81
2445.1,-38.026,-1.210,-42.477,0.103,48.063,4.641,85.06
2449.7,-37.940,-1.220,-42.398,0.104,48.144,4.651,85.16
2452.2,-37.942,-1.235,-42.398,0.104,48.138,4.654,85.17
2457.2,-37.974,-1.262,-42.428,0.088,48.100,4.654,85.22
2462.2,-38.047,-1.316,-42.499,0.038,48.016,4.653,85.31
2467.2,-38.147,-1.398,-42.595,-0.041,47.899,4.650,85.43
2472.2,-38.324,-1.550,-42.773,-0.193,47.689,4.651,85.68
2477.2,-38.439,-1.699,-42.951,-0.345,47.541,4.711,85.87
2481.9,-38.438,-1.788,-43.045,-0.424,47.520,4.805,85.96
2484.3,-38.438,-1.821,-43.079,-0.454,47.512,4.838,86.00
2489.3,-38.456,-1.892,-43.152,-0.517,47.477,4.893,86.07
2494.3,-38.471,-1.938,-43.213,-0.563,47.452,4.938,86.12
2499.3,-38.511,-1.988,-43.289,-0.610,47.401,4.973,86.19
2504.3,-38.592,-2.045,-43.371,-0.653,47.308,4.978,86.29
2509.3,-38.680,-2.089,-43.460,-0.695,47.212,4.979,86.38
2514.2,-38.766,-2.129,-43.547,-0.734,47.119,4.980,86.48
2516.3,-38.805,-2.148,-43.585,-0.752,47.077,4.980,86.52
2521.3,-38.920,-2.195,-43.702,-0.803,46.954,4.981,86.64
2526.3,-39.049,-2.253,-43.831,-0.860,46.815,4.981,86.78
2531.3,-39.133,-2.298,-43.916,-0.898,46.723,4.983,86.88
2536.3,-39.218,-2.346,-44.002,-0.922,46.629,4.992,86.98
2541.3,-39.313,-2.367,-44.098,-0.940,46.532,4.993,87.08
2546.3,-39.410,-2.385,-44.194,-0.958,46.433,4.993,87.17
2548.4,-39.450,-2.392,-44.234,-0.965,46.393,4.992,87.21
2553.4,-39.548,-2.410,-44.331,-0.982,46.293,4.992,87.32
2558.4,-39.644,-2.427,-44.428,-1.000,46.195,4.992,87.42
2563.4,-39.741,-2.444,-44.525,-1.017,46.097,4.992,87.52
2568.4,-39.933,-2.479,-44.718,-1.041,45.902,4.996,87.71
2573.4,-40.146,-2.499,-44.929,-1.059,45.691,4.995,87.92
2578.4,-40.365,-2.517,-45.152,-1.076,45.474,4.999,88.14
2580.5,-40.454,-2.524,-45.241,-1.083,45.386,4.999,88.23
2585.5,-40.670,-2.541,-45.454,-1.097,45.172,4.998,88.45
2590.5,-40.897,-2.552,-45.681,-1.107,44.950,4.998,88.68
2595.5,-41.121,-2.562,-45.907,-1.117,44.729,4.999,88.90
2600.5,-41.350,-2.572,-46.133,-1.126,44.505,4.997,89.13
2605.5,-41.579,-2.580,-46.364,-1.133,44.281,5.000,89.35
2610.5,-41.811,-2.586,-46.595,-1.138,44.055,4.999,89.59
2612.5,-41.907,-2.588,-46.695,-1.141,43.960,5.002,89.69
2617.5,-42.141,-2.594,-46.928,-1.146,43.733,5.001,89.92
2622.5,-42.373,-2.598,-47.161,-1.150,43.506,5.002,90.15
2627.5,-42.608,-2.602,-47.394,-1.153,43.278,5.000,90.39
2632.5,-42.841,-2.605,-47.630,-1.156,43.051,5.003,90.63
2637.5,-43.070,-2.608,-47.859,-1.159,42.829,5.004,90.85
2642.5,-43.290,-2.610,-48.077,-1.161,42.616,5.001,91.07
2644.6,-43.377,-2.610,-48.162,-1.161,42.532,5.000,91.16
2649.6,-43.584,-2.612,-48.374,-1.163,42.331,5.005,91.36
2654.6,-43.810,-2.614,-48.600,-1.164,42.112,5.005,91.59
2659.6,-44.045,-2.614,-48.828,-1.165,41.885,4.998,91.82
2664.6,-44.276,-2.615,-49.067,-1.166,41.661,5.005,92.06
2669.6,-44.512,-2.616,-49.302,-1.167,41.433,5.004,92.30
2674.6,-44.746,-2.617,-49.535,-1.168,41.207,5.004,92.53
2676.7,-44.841,-2.618,-49.630,-1.168,41.115,5.004,92.62
2681.7,-45.069,-2.618,-49.858,-1.169,40.896,5.004,92.85
2686.7,-45.300,-2.619,-50.086,-1.169,40.672,5.000,93.08
2691.7,-45.531,-2.619,-50.317,-1.170,40.450,5.001,93.32
2696.7,-45.762,-2.620,-50.550,-1.170,40.226,5.002,93.54
2701.7,-45.994,-2.620,-50.781,-1.170,40.004,5.002,93.77
2706.7,-46.222,-2.620,-51.012,-1.170,39.784,5.005,94.01
2708.8,-46.318,-2.620,-51.106,-1.171,39.691,5.003,94.10
2713.8,-46.539,-2.620,-51.326,-1.171,39.478,5.002,94.32
2718.8,-46.769,-2.621,-51.558,-1.171,39.257,5.003,94.55
2723.8,-46.999,-2.621,-51.788,-1.171,39.036,5.004,94.78
2728.8,-47.228,-2.621,-51.844,-1.171,38.816,4.839,95.01
2733.8,-47.454,-2.621,-51.844,-1.171,38.598,4.623,95.24
2738.8,-47.684,-2.621,-51.844,-1.171,38.378,4.405,95.47
2740.8,-47.773,-2.621,-51.844,-1.171,38.292,4.321,95.56
2745.8,-47.987,-2.621,-51.844,-1.171,38.088,4.121,95.77
2750.8,-47.845,-2.621,-51.844,-1.171,38.223,4.254,95.96
2755.8,-47.582,-2.621,-51.844,-1.171,38.475,4.502,96.23
2760.8,-47.336,-2.621,-51.844,-1.171,38.712,4.735,96.47
2765.8,-47.076,-2.621,-51.844,-1.171,38.962,4.983,96.73
2770.8,-46.813,-2.621,-51.844,-1.171,39.215,5.236,96.99
2772.9,-46.733,-2.620,-51.843,-1.171,39.291,5.312,97.07
2777.9,-46.718,-2.656,-51.843,-1.171,39.296,5.336,97.11
2782.9,-46.720,-2.667,-51.843,-1.171,39.291,5.337,97.12
2787.9,-46.725,-2.664,-51.843,-1.171,39.287,5.332,97.12
2792.9,-46.723,-2.668,-51.843,-1.171,39.288,5.335,97.12
2797.9,-46.717,-2.683,-51.843,-1.171,39.290,5.345,97.14
2802.9,-46.721,-2.714,-51.843,-1.171,39.278,5.350,97.17
2805.0,-46.722,-2.731,-51.843,-1.171,39.272,5.354,97.18
2810.0,-46.725,-2.780,-51.843,-1.171,39.256,5.365,97.23
2815.0,-46.738,-2.818,-51.855,-1.180,39.233,5.373,97.28
2820.0,-46.781,-2.873,-51.899,-1.223,39.177,5.377,97.35
2825.0,-46.819,-2.931,-51.937,-1.279,39.125,5.378,97.41
2830.0,-46.860,-3.008,-51.981,-1.357,39.065,5.380,97.50
2835.0,-46.903,-3.092,-52.023,-1.440,39.001,5.380,97.60
2837.0,-46.921,-3.127,-52.040,-1.475,38.975,5.380,97.64
2842.0,-46.964,-3.214,-52.084,-1.563,38.910,5.380,97.74
2847.0,-46.999,-3.287,-52.120,-1.635,38.858,5.381,97.82
2852.0,-47.038,-3.345,-52.157,-1.684,38.805,5.382,97.89
2857.0,-47.103,-3.414,-52.223,-1.742,38.724,5.385,97.99
2862.0,-47.184,-3.476,-52.307,-1.802,38.629,5.389,98.09
2867.0,-47.269,-3.534,-52.390,-1.858,38.533,5.388,98.19
2869.1,-47.304,-3.558,-52.426,-1.881,38.493,5.389,98.23
2874.1,-47.390,-3.615,-52.509,-1.937,38.396,5.388,98.33
2879.1,-47.475,-3.672,-52.596,-1.994,38.298,5.388,98.44
2884.1,-47.514,-3.716,-52.639,-2.019,38.250,5.398,98.50
2889.1,-47.574,-3.775,-52.710,-2.036,38.176,5.421,98.58
2894.1,-47.665,-3.787,-52.801,-2.038,38.085,5.425,98.67
2899.1,-47.764,-3.789,-52.898,-2.037,37.989,5.425,98.77
2901.2,-47.796,-3.798,-52.929,-2.034,37.956,5.428,98.80
2906.2,-47.874,-3.793,-53.010,-2.019,37.882,5.433,98.88
2911.2,-47.924,-3.783,-53.058,-2.008,37.836,5.433,98.93
2916.2,-47.979,-3.770,-53.115,-1.994,37.786,5.435,98.99
2921.2,-48.046,-3.754,-53.181,-1.977,37.726,5.434,99.06
2926.2,-48.136,-3.731,-53.272,-1.954,37.645,5.435,99.15
2931.2,-48.229,-3.707,-53.365,-1.930,37.561,5.435,99.25
2933.4,-48.271,-3.696,-53.409,-1.919,37.522,5.436,99.29
2938.2,-48.366,-3.672,-53.502,-1.895,37.438,5.435,99.39
2943.2,-48.452,-3.650,-53.589,-1.872,37.360,5.436,99.47
2948.2,-48.543,-3.627,-53.679,-1.848,37.278,5.435,99.58
2953.2,-48.637,-3.602,-53.774,-1.822,37.194,5.436,99.67
2958.2,-48.724,-3.577,-53.860,-1.798,37.117,5.436,99.76
2963.2,-48.787,-3.559,-53.921,-1.781,37.061,5.433,99.83
2965.7,-48.888,-3.531,-54.021,-1.752,36.971,5.432,99.93
2970.3,-49.089,-3.474,-54.225,-1.695,36.793,5.436,100.14
2975.3,-49.310,-3.412,-54.448,-1.633,36.596,5.437,100.37
2980.3,-49.514,-3.359,-54.651,-1.577,36.415,5.437,100.58
2985.3,-49.737,-3.315,-54.876,-1.527,36.213,5.442,100.81
2990.3,-49.971,-3.269,-55.106,-1.480,36.001,5.438,101.05
2995.3,-50.197,-3.225,-55.336,-1.435,35.797,5.442,101.28
2997.9,-50.319,-3.200,-55.453,-1.412,35.686,5.436,101.40
3002.4,-50.522,-3.174,-55.660,-1.377,35.500,5.443,101.60
3007.4,-50.758,-3.147,-55.898,-1.347,35.282,5.446,101.85
3012.4,-50.997,-3.119,-56.134,-1.320,35.062,5.443,102.08
3017.4,-51.235,-3.096,-56.371,-1.293,34.840,5.443,102.32
3022.4,-51.462,-3.082,-56.598,-1.276,34.628,5.444,102.56
3027.4,-51.693,-3.067,-56.827,-1.261,34.412,5.442,102.78
3030.2,-51.793,-3.061,-56.930,-1.254,34.319,5.446,102.88
3034.4,-51.980,-3.051,-57.114,-1.243,34.143,5.443,103.07
3039.4,-52.219,-3.042,-57.358,-1.232,33.917,5.448,103.30
3044.4,-52.455,-3.034,-57.591,-1.223,33.696,5.446,103.55
3049.4,-52.689,-3.025,-57.823,-1.215,33.476,5.444,103.78
3054.4,-52.927,-3.020,-58.065,-1.208,33.251,5.449,104.02
3059.4,-53.154,-3.016,-58.288,-1.203,33.037,5.445,104.24
3062.4,-53.295,-3.012,-58.430,-1.200,32.904,5.445,104.39
3066.5,-53.495,-3.008,-58.627,-1.195,32.716,5.443,104.59
3071.5,-53.729,-3.005,-58.867,-1.192,32.495,5.449,104.82
3076.5,-53.956,-3.003,-59.096,-1.189,32.280,5.451,105.05
3081.5,-54.203,-3.000,-59.337,-1.186,32.048,5.446,105.29
3086.5,-54.448,-2.998,-59.588,-1.183,31.817,5.451,105.53
3091.5,-54.692,-2.996,-59.831,-1.182,31.587,5.450,105.79
3094.7,-54.850,-2.995,-59.989,-1.181,31.439,5.451,105.94
3098.6,-55.042,-2.994,-60.181,-1.179,31.257,5.450,106.13
3103.6,-55.228,-2.993,-60.363,-1.178,31.083,5.447,106.32
3108.6,-55.446,-2.993,-60.587,-1.178,30.877,5.452,106.54
3113.6,-55.677,-2.992,-60.814,-1.177,30.660,5.448,106.77
3118.6,-55.919,-2.991,-61.056,-1.176,30.432,5.448,107.01
3123.6,-56.155,-2.991,-61.295,-1.175,30.211,5.451,107.25
3126.9,-56.318,-2.990,-61.456,-1.175,30.058,5.449,107.41
3130.6,-56.485,-2.990,-61.624,-1.175,29.902,5.451,107.58
3135.6,-56.717,-2.990,-61.853,-1.174,29.685,5.447,107.81
3140.6,-56.952,-2.991,-62.091,-1.175,29.464,5.451,108.04
3145.6,-57.146,-2.991,-62.285,-1.175,29.282,5.450,108.24
3150.6,-57.375,-2.992,-62.490,-1.175,29.069,5.428,108.46
3155.6,-57.597,-2.992,-62.490,-1.175,28.862,5.220,108.68
3159.2,-57.752,-2.993,-62.516,-1.176,28.716,5.099,108.85
3162.7,-57.908,-2.999,-62.673,-1.178,28.569,5.101,109.00
3167.7,-58.138,-3.007,-62.899,-1.185,28.352,5.098,109.23
3172.7,-58.365,-3.015,-63.127,-1.193,28.138,5.099,109.45
3177.7,-58.592,-3.027,-63.354,-1.202,27.922,5.100,109.68
3182.7,-58.811,-3.062,-63.571,-1.227,27.706,5.101,109.91
3187.7,-59.030,-3.097,-63.789,-1.260,27.489,5.100,110.13
3191.4,-59.196,-3.123,-63.957,-1.286,27.326,5.103,110.29
3194.8,-59.348,-3.149,-64.107,-1.310,27.175,5.102,110.45
3199.8,-59.553,-3.222,-64.319,-1.369,26.958,5.113,110.66
3204.8,-59.771,-3.304,-64.536,-1.449,26.725,5.114,110.90
3209.8,-59.994,-3.390,-64.757,-1.533,26.486,5.113,111.14
3214.8,-60.187,-3.485,-64.951,-1.619,26.272,5.116,111.35
3219.8,-60.384,-3.600,-65.149,-1.731,26.046,5.118,111.58
3223.7,-60.538,-3.692,-65.301,-1.822,25.869,5.117,111.77
3226.8,-60.661,-3.767,-65.423,-1.896,25.726,5.116,111.91
3231.8,-60.844,-3.885,-65.608,-2.013,25.513,5.119,112.13
3236.8,-61.022,-4.013,-65.783,-2.138,25.300,5.117,112.34
3241.8,-61.203,-4.150,-65.965,-2.275,25.081,5.118,112.57
3246.8,-61.377,-4.283,-66.140,-2.408,24.871,5.118,112.78
3251.8,-61.551,-4.417,-66.314,-2.542,24.660,5.118,113.01
3255.9,-61.671,-4.514,-66.435,-2.640,24.513,5.119,113.17
3258.9,-61.765,-4.593,-66.527,-2.717,24.396,5.118,113.29
3263.9,-61.922,-4.729,-66.689,-2.855,24.201,5.122,113.49
3268.9,-62.081,-4.863,-66.847,-2.991,24.005,5.121,113.70
3273.9,-62.220,-4.985,-66.988,-3.112,23.831,5.123,113.88
3278.9,-62.356,-5.100,-67.121,-3.227,23.664,5.120,114.06
3283.9,-62.474,-5.206,-67.240,-3.332,23.516,5.121,114.23
3288.2,-62.604,-5.322,-67.372,-3.451,23.354,5.122,114.40
3291.0,-62.677,-5.389,-67.444,-3.516,23.262,5.121,114.50
3296.0,-62.807,-5.508,-67.570,-3.632,23.100,5.119,114.67
3301.0,-62.951,-5.639,-67.715,-3.765,22.920,5.120,114.87
3306.0,-63.106,-5.781,-67.873,-3.910,22.726,5.122,115.07
3311.0,-63.268,-5.930,-68.034,-4.057,22.523,5.121,115.30
3316.0,-63.432,-6.081,-68.195,-4.206,22.319,5.119,115.52
3320.4,-63.575,-6.213,-68.338,-4.337,22.141,5.119,115.71
3323.1,-63.663,-6.294,-68.430,-4.423,22.031,5.121,115.83
3328.1,-63.828,-6.446,-68.592,-4.572,21.827,5.120,116.06
3333.1,-63.969,-6.581,-68.738,-4.707,21.650,5.124,116.25
3338.1,-64.133,-6.719,-68.898,-4.850,21.450,5.118,116.47
3343.1,-64.293,-6.858,-69.064,-4.993,21.256,5.122,116.68
3348.1,-64.454,-6.995,-69.225,-5.131,21.061,5.123,116.90
3352.7,-64.609,-7.128,-69.382,-5.265,20.872,5.124,117.10
3355.1,-64.684,-7.192,-69.454,-5.326,20.782,5.122,117.19
3360.1,-64.849,-7.334,-69.619,-5.466,20.582,5.123,117.41
3365.1,-65.031,-7.480,-69.806,-5.613,20.365,5.127,117.65
3370.1,-65.206,-7.615,-69.979,-5.745,20.158,5.126,117.87
3375.1,-65.377,-7.745,-70.151,-5.877,19.958,5.127,118.08
3380.1,-65.570,-7.892,-70.345,-6.024,19.732,5.128,118.33
3384.9,-65.753,-8.031,-70.526,-6.162,19.517,5.126,118.56
3387.2,-65.839,-8.097,-70.611,-6.226,19.416,5.125,118.66
3392.2,-66.030,-8.242,-70.805,-6.374,19.193,5.127,118.90
3397.2,-66.225,-8.390,-70.999,-6.521,18.966,5.127,119.15
3402.2,-66.406,-8.530,-71.181,-6.660,18.754,5.128,119.38
3407.2,-66.587,-8.678,-71.361,-6.805,18.542,5.128,119.61
3412.2,-66.767,-8.828,-71.544,-6.956,18.330,5.131,119.84
3417.2,-66.933,-8.969,-71.720,-7.103,18.134,5.138,120.06
3419.3,-67.006,-9.030,-71.794,-7.165,18.048,5.138,120.16
3424.3,-67.192,-9.181,-71.969,-7.313,17.832,5.130,120.40
3429.3,-67.374,-9.337,-72.154,-7.471,17.619,5.132,120.64
3434.3,-67.559,-9.497,-72.339,-7.631,17.402,5.131,120.88
3439.3,-67.742,-9.655,-72.520,-7.787,17.189,5.130,121.12
3444.3,-67.926,-9.815,-72.707,-7.947,16.974,5.133,121.37
3449.3,-68.118,-9.973,-72.898,-8.101,16.754,5.133,121.61
3451.3,-68.199,-10.037,-72.979,-8.165,16.662,5.133,121.71
3456.3,-68.396,-10.192,-73.179,-8.323,16.438,5.135,121.97
3461.3,-68.586,-10.342,-73.368,-8.472,16.223,5.135,122.21
3466.3,-68.775,-10.494,-73.556,-8.615,16.010,5.138,122.46
3471.3,-68.974,-10.627,-73.760,-8.743,15.790,5.144,122.69
3476.3,-69.189,-10.755,-73.972,-8.868,15.555,5.141,122.94
3481.3,-69.408,-10.884,-74.198,-9.000,15.318,5.147,123.20
3483.4,-69.468,-10.919,-74.257,-9.035,15.253,5.146,123.27
3488.4,-69.555,-10.965,-74.340,-9.082,15.160,5.142,123.37
3493.4,-69.648,-10.994,-74.426,-9.119,15.064,5.133,123.47
3498.4,-69.731,-11.024,-74.507,-9.150,14.977,5.131,123.55
3503.4,-69.825,-11.058,-74.601,-9.185,14.879,5.130,123.65
3508.4,-69.921,-11.093,-74.699,-9.220,14.779,5.132,123.75
3513.4,-70.016,-11.128,-74.794,-9.255,14.680,5.132,123.86
3515.5,-70.054,-11.142,-74.832,-9.269,14.639,5.131,123.90
3520.5,-70.150,-11.177,-74.927,-9.304,14.540,5.131,124.00
3525.5,-70.245,-11.212,-75.025,-9.340,14.440,5.133,124.10
3530.5,-70.330,-11.249,-75.111,-9.370,14.351,5.137,124.19
3535.5,-70.526,-11.303,-75.304,-9.418,14.149,5.137,124.39
3540.5,-70.765,-11.357,-75.545,-9.471,13.905,5.139,124.64
3545.5,-71.008,-11.408,-75.788,-9.522,13.657,5.139,124.89
3547.5,-71.101,-11.429,-75.885,-9.542,13.562,5.143,124.98
3552.5,-71.337,-11.468,-76.123,-9.578,13.323,5.146,125.22
3557.5,-71.580,-11.499,-76.366,-9.608,13.078,5.146,125.46
3562.5,-71.826,-11.528,-76.617,-9.637,12.830,5.151,125.72
3567.5,-72.041,-11.549,-76.829,-9.656,12.614,5.149,125.93
3572.5,-72.241,-11.562,-77.025,-9.669,12.414,5.145,126.13
3577.5,-72.450,-11.575,-77.242,-9.684,12.206,5.152,126.34
3579.6,-72.547,-11.582,-77.340,-9.691,12.109,5.153,126.44
3584.6,-72.768,-11.596,-77.564,-9.704,11.889,5.156,126.66
3589.6,-73.014,-11.607,-77.808,-9.715,11.643,5.154,126.91
3594.6,-73.258,-11.617,-78.054,-9.724,11.401,5.156,127.15
3599.6,-73.499,-11.628,-78.300,-9.735,11.161,5.160,127.40
