t_s,gt_x,gt_y,ekf_x,ekf_y,gt_error_m,divergence_m,gt_travelled_m
1925.0,-30.889,-1.701,-35.050,-8.077,37.790,7.614,58.01
1930.0,-30.990,-1.660,-35.151,-8.036,37.765,7.614,58.12
1935.0,-31.090,-1.619,-35.252,-7.995,37.739,7.614,58.23
1940.0,-31.192,-1.578,-35.354,-7.954,37.714,7.614,58.34
1945.0,-31.242,-1.550,-35.407,-7.940,37.708,7.628,58.40
1950.0,-31.327,-1.542,-35.492,-7.939,37.665,7.633,58.48
1955.0,-31.433,-1.551,-35.594,-7.951,37.597,7.634,58.60
1960.0,-31.539,-1.568,-35.700,-7.968,37.522,7.634,58.71
1965.0,-31.640,-1.581,-35.795,-7.987,37.454,7.636,58.81
1970.0,-31.738,-1.612,-35.887,-8.024,37.373,7.637,58.91
1975.0,-31.838,-1.656,-35.985,-8.070,37.280,7.638,59.02
1980.0,-31.934,-1.702,-36.083,-8.117,37.187,7.640,59.13
1985.0,-32.032,-1.748,-36.179,-8.163,37.093,7.638,59.23
1990.0,-32.131,-1.796,-36.278,-8.210,36.999,7.638,59.34
1995.0,-32.228,-1.842,-36.376,-8.257,36.905,7.639,59.45
2000.0,-32.325,-1.883,-36.465,-8.303,36.817,7.640,59.55
2005.0,-32.418,-1.936,-36.555,-8.360,36.721,7.640,59.66
2010.0,-32.505,-1.993,-36.641,-8.417,36.625,7.640,59.76
2015.0,-32.606,-2.059,-36.741,-8.483,36.514,7.640,59.88
2020.0,-32.801,-2.189,-36.936,-8.612,36.297,7.639,60.12
2025.0,-32.892,-2.249,-37.027,-8.673,36.196,7.640,60.22
2030.0,-32.982,-2.309,-37.118,-8.733,36.097,7.641,60.34
2035.0,-33.072,-2.369,-37.207,-8.793,35.997,7.640,60.45
2040.0,-33.162,-2.426,-37.296,-8.852,35.900,7.641,60.55
2045.0,-33.250,-2.484,-37.382,-8.916,35.803,7.645,60.66
2050.0,-33.336,-2.550,-37.465,-8.981,35.700,7.643,60.77
2055.0,-33.481,-2.665,-37.610,-9.095,35.524,7.641,60.95
2060.0,-33.682,-2.822,-37.812,-9.254,35.283,7.644,61.20
2065.0,-33.874,-2.974,-38.004,-9.406,35.051,7.644,61.45
2070.0,-34.057,-3.117,-38.185,-9.548,34.831,7.642,61.68
2075.0,-34.237,-3.263,-38.363,-9.697,34.610,7.643,61.91
2080.0,-34.408,-3.411,-38.536,-9.846,34.394,7.646,62.14
2085.0,-34.578,-3.559,-38.704,-9.993,34.177,7.644,62.36
2090.0,-34.748,-3.707,-38.871,-10.139,33.961,7.640,62.60
2095.0,-34.909,-3.846,-39.032,-10.280,33.757,7.642,62.81
2100.0,-35.067,-3.987,-39.190,-10.423,33.554,7.644,63.02
2105.0,-35.226,-4.134,-39.352,-10.573,33.345,7.648,63.23
2110.0,-35.385,-4.280,-39.510,-10.718,33.136,7.646,63.45
2115.0,-35.546,-4.429,-39.668,-10.865,32.925,7.643,63.67
2120.0,-35.702,-4.573,-39.828,-11.012,32.719,7.647,63.88
2125.0,-35.851,-4.712,-39.975,-11.151,32.523,7.647,64.08
2130.0,-35.996,-4.850,-40.121,-11.290,32.329,7.648,64.28
2135.0,-36.140,-4.987,-40.265,-11.427,32.137,7.648,64.49
2140.0,-36.288,-5.128,-40.410,-11.566,31.939,7.645,64.69
2145.0,-36.442,-5.275,-40.565,-11.715,31.734,7.647,64.90
2150.0,-36.584,-5.411,-40.708,-11.852,31.543,7.648,65.10
2155.0,-36.726,-5.548,-40.849,-11.989,31.352,7.648,65.29
2160.0,-36.883,-5.624,-40.989,-12.127,31.206,7.691,65.48
2165.0,-37.106,-5.624,-41.126,-12.261,31.091,7.759,65.70
2170.0,-37.328,-5.625,-41.267,-12.399,30.978,7.836,65.93
2175.0,-37.552,-5.625,-41.407,-12.535,30.865,7.913,66.15
2180.0,-37.688,-5.694,-41.540,-12.675,30.737,7.972,66.32
2185.0,-37.823,-5.832,-41.674,-12.815,30.550,7.975,66.51
2190.0,-37.956,-5.961,-41.809,-12.958,30.372,7.987,66.69
2195.0,-38.039,-6.004,-41.940,-13.064,30.294,8.066,66.79
2200.0,-38.085,-6.023,-42.069,-13.149,30.254,8.164,66.84
2205.0,-38.120,-6.036,-42.189,-13.218,30.226,8.254,66.87
2210.0,-38.150,-6.041,-42.301,-13.278,30.207,8.343,66.90
2215.0,-38.177,-6.041,-42.407,-13.334,30.193,8.431,66.93
2220.0,-38.202,-6.040,-42.510,-13.389,30.182,8.518,66.95
2225.0,-38.220,-6.036,-42.599,-13.437,30.177,8.599,66.97
2230.0,-37.982,-5.903,-42.360,-13.303,30.410,8.598,67.23
2235.0,-37.745,-5.770,-42.127,-13.173,30.643,8.603,67.51
2240.0,-37.695,-5.757,-42.085,-13.150,30.679,8.598,67.59
2245.0,-37.686,-5.752,-42.085,-13.150,30.688,8.606,67.62
2250.0,-37.694,-5.822,-42.098,-13.197,30.623,8.590,67.70
2255.0,-37.716,-5.923,-42.112,-13.309,30.525,8.595,67.80
2260.0,-37.719,-5.997,-42.107,-13.400,30.459,8.606,67.87
2265.0,-37.726,-6.038,-42.105,-13.492,30.421,8.646,67.91
2270.0,-37.735,-6.097,-42.106,-13.587,30.365,8.673,67.97
2275.0,-37.748,-6.205,-42.117,-13.692,30.265,8.668,68.08
2280.0,-37.764,-6.313,-42.131,-13.799,30.164,8.667,68.19
2285.0,-37.779,-6.418,-42.147,-13.904,30.065,8.667,68.30
2290.0,-37.801,-6.516,-42.164,-14.004,29.970,8.666,68.40
2295.0,-37.837,-6.633,-42.197,-14.119,29.850,8.663,68.52
2300.0,-37.871,-6.736,-42.231,-14.223,29.745,8.664,68.63
2305.0,-37.905,-6.839,-42.265,-14.326,29.639,8.664,68.73
2310.0,-37.940,-6.943,-42.299,-14.430,29.531,8.663,68.84
2315.0,-37.973,-7.042,-42.332,-14.529,29.429,8.663,68.95
2320.0,-38.008,-7.146,-42.368,-14.635,29.322,8.665,69.07
2325.0,-38.043,-7.244,-42.402,-14.732,29.220,8.665,69.17
2330.0,-38.086,-7.339,-42.444,-14.826,29.117,8.663,69.27
2335.0,-38.144,-7.458,-42.502,-14.945,28.985,8.663,69.41
2340.0,-38.210,-7.591,-42.568,-15.078,28.837,8.663,69.55
2345.0,-38.276,-7.725,-42.635,-15.213,28.687,8.664,69.70
2350.0,-38.345,-7.863,-42.703,-15.349,28.534,8.662,69.85
2355.0,-38.412,-8.000,-42.771,-15.487,28.382,8.663,70.01
2360.0,-38.478,-8.124,-42.839,-15.612,28.241,8.665,70.15
2365.0,-38.542,-8.233,-42.909,-15.724,28.115,8.671,70.27
2370.0,-38.610,-8.339,-42.978,-15.830,27.989,8.671,70.40
2375.0,-38.676,-8.438,-43.044,-15.929,27.871,8.671,70.51
2380.0,-38.744,-8.540,-43.113,-16.032,27.748,8.673,70.64
2385.0,-38.813,-8.643,-43.182,-16.136,27.624,8.674,70.77
2390.0,-38.881,-8.745,-43.249,-16.236,27.501,8.672,70.89
2395.0,-38.947,-8.844,-43.318,-16.337,27.383,8.674,71.01
2400.0,-39.023,-8.946,-43.393,-16.436,27.256,8.670,71.14
2405.0,-39.115,-9.063,-43.485,-16.553,27.109,8.671,71.28
2410.0,-39.209,-9.181,-43.580,-16.673,26.959,8.673,71.44
2415.0,-39.306,-9.300,-43.675,-16.793,26.808,8.674,71.59
2420.0,-39.399,-9.417,-43.768,-16.909,26.659,8.673,71.74
2425.0,-39.497,-9.542,-43.865,-17.031,26.502,8.670,71.90
2430.0,-39.594,-9.661,-43.959,-17.148,26.350,8.666,72.05
2435.0,-39.685,-9.767,-44.058,-17.263,26.213,8.678,72.19
2440.0,-39.787,-9.882,-44.158,-17.378,26.061,8.677,72.34
2445.0,-39.893,-10.003,-44.262,-17.498,25.903,8.675,72.51
2450.0,-40.002,-10.127,-44.372,-17.623,25.742,8.677,72.67
2455.0,-40.111,-10.251,-44.483,-17.749,25.580,8.679,72.83
2460.0,-40.213,-10.357,-44.592,-17.877,25.436,8.702,72.98
2465.0,-40.325,-10.475,-44.704,-18.005,25.278,8.711,73.14
2470.0,-40.448,-10.601,-44.819,-18.134,25.108,8.709,73.32
2475.0,-40.557,-10.677,-44.937,-18.253,24.987,8.751,73.45
2480.0,-40.630,-10.697,-45.052,-18.344,24.934,8.834,73.53
2485.0,-40.710,-10.700,-45.162,-18.427,24.891,8.917,73.61
2490.0,-40.790,-10.701,-45.274,-18.509,24.851,9.004,73.69
2495.0,-40.866,-10.702,-45.381,-18.588,24.813,9.087,73.77
2500.0,-40.941,-10.702,-45.487,-18.667,24.776,9.171,73.84
2505.0,-41.019,-10.703,-45.562,-18.722,24.737,9.217,73.92
2510.0,-41.098,-10.705,-45.562,-18.722,24.698,9.177,74.00
2515.0,-41.175,-10.706,-45.562,-18.722,24.660,9.139,74.07
2520.0,-41.252,-10.707,-45.562,-18.722,24.622,9.101,74.16
2525.0,-41.232,-10.655,-45.562,-18.722,24.677,9.156,74.29
2530.0,-41.006,-10.480,-45.562,-18.722,24.939,9.417,74.57
2535.0,-40.780,-10.312,-45.562,-18.722,25.195,9.675,74.85
2540.0,-40.554,-10.144,-45.559,-18.720,25.453,9.930,75.14
2545.0,-40.327,-9.975,-45.559,-18.720,25.711,10.190,75.41
2550.0,-40.294,-9.971,-45.559,-18.720,25.731,10.211,75.45
2555.0,-40.285,-9.974,-45.559,-18.720,25.732,10.213,75.46
2560.0,-40.293,-9.985,-45.559,-18.720,25.719,10.199,75.47
2565.0,-40.299,-9.993,-45.559,-18.720,25.709,10.189,75.48
2570.0,-40.296,-9.993,-45.551,-18.717,25.711,10.184,75.48
2575.0,-40.050,-9.869,-45.306,-18.593,25.941,10.185,75.76
2580.0,-39.798,-9.742,-45.056,-18.468,26.177,10.188,76.03
2585.0,-39.556,-9.619,-44.800,-18.340,26.405,10.176,76.31
2590.0,-39.303,-9.493,-44.540,-18.216,26.643,10.174,76.59
2595.0,-39.039,-9.373,-44.286,-18.097,26.883,10.181,76.88
2600.0,-38.787,-9.255,-44.033,-17.979,27.114,10.179,77.16
2605.0,-38.533,-9.137,-43.779,-17.860,27.349,10.179,77.43
2610.0,-38.419,-9.086,-43.675,-17.812,27.453,10.187,77.57
2615.0,-38.417,-9.087,-43.675,-17.812,27.453,10.187,77.57
2620.0,-38.421,-9.091,-43.675,-17.812,27.447,10.181,77.57
2625.0,-38.438,-9.106,-43.675,-17.812,27.426,10.160,77.59
2630.0,-38.460,-9.217,-43.687,-17.922,27.320,10.153,77.71
2635.0,-38.497,-9.372,-43.722,-18.072,27.169,10.149,77.86
2640.0,-38.538,-9.531,-43.763,-18.231,27.013,10.148,78.03
2645.0,-38.579,-9.691,-43.804,-18.392,26.856,10.149,78.19
2650.0,-38.621,-9.850,-43.846,-18.553,26.699,10.151,78.35
2655.0,-38.663,-10.011,-43.887,-18.710,26.541,10.147,78.52
2660.0,-38.706,-10.171,-43.930,-18.872,26.383,10.149,78.68
2665.0,-38.750,-10.325,-43.974,-19.026,26.230,10.149,78.84
2670.0,-38.792,-10.469,-44.017,-19.177,26.086,10.155,78.99
2675.0,-38.834,-10.615,-44.062,-19.332,25.941,10.164,79.15
2680.0,-38.878,-10.762,-44.104,-19.478,25.794,10.163,79.30
2685.0,-38.919,-10.887,-44.145,-19.609,25.667,10.167,79.44
2690.0,-38.964,-10.999,-44.192,-19.726,25.548,10.173,79.56
2695.0,-39.015,-11.118,-44.245,-19.843,25.421,10.173,79.69
2700.0,-39.069,-11.237,-44.299,-19.964,25.292,10.174,79.82
2705.0,-39.124,-11.356,-44.354,-20.085,25.163,10.176,79.95
2710.0,-39.177,-11.474,-44.408,-20.201,25.035,10.175,80.08
2715.0,-39.229,-11.588,-44.460,-20.315,24.911,10.175,80.20
2720.0,-39.293,-11.708,-44.528,-20.432,24.776,10.174,80.34
2725.0,-39.371,-11.835,-44.608,-20.557,24.627,10.174,80.49
2730.0,-39.454,-11.964,-44.693,-20.688,24.474,10.176,80.64
2735.0,-39.537,-12.092,-44.775,-20.816,24.321,10.176,80.79
2740.0,-39.614,-12.212,-44.853,-20.937,24.178,10.177,80.93
2745.0,-39.699,-12.329,-44.935,-21.059,24.034,10.180,81.08
2750.0,-39.808,-12.468,-45.043,-21.201,23.858,10.182,81.26
2755.0,-39.933,-12.629,-45.168,-21.362,23.654,10.182,81.46
2760.0,-40.057,-12.789,-45.292,-21.520,23.453,10.180,81.66
2765.0,-40.182,-12.949,-45.417,-21.681,23.250,10.181,81.86
2770.0,-40.303,-13.103,-45.540,-21.836,23.055,10.183,82.06
2775.0,-40.429,-13.256,-45.671,-21.989,22.858,10.186,82.26
2780.0,-40.558,-13.405,-45.802,-22.141,22.662,10.189,82.46
2785.0,-40.682,-13.548,-45.923,-22.281,22.476,10.185,82.65
2790.0,-40.804,-13.689,-46.048,-22.424,22.290,10.188,82.83
2795.0,-40.921,-13.823,-46.166,-22.560,22.114,10.191,83.01
2800.0,-41.035,-13.954,-46.279,-22.689,21.942,10.188,83.19
2805.0,-41.158,-14.090,-46.404,-22.826,21.761,10.190,83.37
2810.0,-41.281,-14.225,-46.529,-22.961,21.581,10.191,83.55
2815.0,-41.405,-14.359,-46.654,-23.097,21.400,10.193,83.73
2820.0,-41.539,-14.505,-46.786,-23.241,21.206,10.190,83.93
2825.0,-41.676,-14.654,-46.925,-23.392,21.006,10.193,84.13
2830.0,-41.812,-14.800,-47.064,-23.540,20.810,10.197,84.34
2835.0,-41.952,-14.948,-47.205,-23.688,20.609,10.197,84.54
2840.0,-42.092,-15.095,-47.343,-23.833,20.410,10.195,84.74
2845.0,-42.233,-15.243,-47.488,-23.985,20.210,10.200,84.95
2850.0,-42.374,-15.390,-47.626,-24.130,20.011,10.197,85.15
2855.0,-42.521,-15.545,-47.775,-24.285,19.801,10.198,85.36
2860.0,-42.681,-15.710,-47.935,-24.451,19.577,10.199,85.59
2865.0,-42.837,-15.872,-48.094,-24.614,19.357,10.202,85.82
2870.0,-42.997,-16.040,-48.259,-24.785,19.130,10.206,86.05
2875.0,-43.170,-16.202,-48.420,-24.944,18.901,10.197,86.29
2880.0,-43.327,-16.362,-48.594,-25.124,18.683,10.223,86.51
2885.0,-43.504,-16.543,-48.772,-25.306,18.437,10.225,86.76
2890.0,-43.670,-16.712,-48.942,-25.478,18.206,10.229,87.00
2895.0,-43.847,-16.893,-49.120,-25.660,17.960,10.231,87.25
2900.0,-44.029,-17.074,-49.301,-25.844,17.712,10.232,87.51
2905.0,-44.220,-17.271,-49.495,-26.039,17.445,10.233,87.79
2910.0,-44.404,-17.459,-49.685,-26.232,17.190,10.240,88.05
2915.0,-44.593,-17.652,-49.875,-26.426,16.929,10.241,88.31
2920.0,-44.779,-17.841,-50.063,-26.617,16.672,10.244,88.58
2925.0,-44.955,-18.022,-50.241,-26.801,16.428,10.247,88.84
2930.0,-45.142,-18.217,-50.429,-26.996,16.167,10.248,89.11
2935.0,-45.318,-18.400,-50.607,-27.182,15.921,10.251,89.36
2940.0,-45.501,-18.592,-50.793,-27.377,15.665,10.256,89.62
2945.0,-45.677,-18.784,-50.963,-27.568,15.412,10.252,89.88
2950.0,-45.849,-18.986,-51.138,-27.774,15.153,10.257,90.15
2955.0,-46.020,-19.189,-51.311,-27.980,14.893,10.260,90.42
2960.0,-46.192,-19.394,-51.481,-28.183,14.632,10.258,90.69
2965.0,-46.337,-19.580,-51.622,-28.375,14.399,10.261,90.92
2970.0,-46.470,-19.786,-51.753,-28.583,14.155,10.262,91.16
2975.0,-46.602,-20.000,-51.887,-28.802,13.905,10.267,91.41
2980.0,-46.730,-20.210,-52.015,-29.011,13.659,10.266,91.67
2985.0,-46.830,-20.388,-52.106,-29.196,13.455,10.267,91.87
2990.0,-46.920,-20.609,-52.193,-29.418,13.218,10.267,92.10
2995.0,-47.004,-20.828,-52.277,-29.643,12.985,10.272,92.34
3000.0,-47.075,-21.021,-52.350,-29.844,12.781,10.280,92.54
3005.0,-47.134,-21.222,-52.402,-30.052,12.576,10.283,92.76
3010.0,-47.180,-21.434,-52.447,-30.265,12.367,10.282,92.97
3015.0,-47.225,-21.646,-52.491,-30.477,12.159,10.282,93.19
3020.0,-47.270,-21.852,-52.541,-30.682,11.955,10.283,93.40
3025.0,-47.327,-22.061,-52.599,-30.891,11.746,10.285,93.61
3030.0,-47.387,-22.273,-52.660,-31.106,11.531,10.287,93.83
3035.0,-47.447,-22.485,-52.721,-31.321,11.317,10.290,94.06
